,names,scores,logfoldchanges,pvals,pvals_adj
8448,LAMA5,0.27700529,0.11727619,0.7817760451778945,0.8745340662921606
8449,AC115220.1,0.2763911,0.16619034,0.7822477022728004,0.8748988935999149
8450,GRIA1,0.2757769,1.1815411,0.782719439443043,0.8752094116425744
8451,BATF2,0.27485558,,0.7834271949800233,0.8757293392413822
8452,CCDC24,0.27485558,0.16939148,0.7834271949800233,0.8757293392413822
8453,SOCS4,0.27454847,-0.11365417,0.7836631533518671,0.8758845283419641
8454,MAOA,0.27454847,0.12975666,0.7836631533518671,0.8758845283419641
8455,SQOR,0.2742414,-1.4909494,0.7838991316191836,0.876039701213433
8456,CCDC116,0.2742414,0.048709013,0.7838991316191836,0.876039701213433
8457,GRIK4,0.27408782,0.19168495,0.784017128207213,0.8760630025615076
8458,MOB3A,0.27362716,0.09935449,0.7843711477579102,0.8762957148762183
8459,RNF212B,0.27270588,-0.021679137,0.7850793206673741,0.8767610295700778
8460,BOLA2B,0.2725523,0.057153624,0.7851973668010667,0.8768385677434238
8461,AL157392.3,0.27239877,0.12164231,0.7853154178751609,0.8768540340556062
8462,ALG1,0.27224523,0.077234685,0.7854334738870802,0.8768540340556062
8463,NOC2LP1,0.27209166,0.09710924,0.7855515348342474,0.8768540340556062
8464,FAM92A1P2,0.27209166,0.01024714,0.7855515348342474,0.8768540340556062
8465,PAX6,0.27117038,0.41121486,0.7862600040130983,0.8775362272512525
8466,PPM1J,0.27055615,0.071053304,0.786732415177356,0.8779005036279647
8467,NDUFA3P6,0.27055615,0.10558916,0.786732415177356,0.8779005036279647
8468,NORAD,0.2704026,-0.028381797,0.7868505302420663,0.8779779858603011
8469,AL136038.3,0.26994196,0.19335729,0.7872049048516496,0.8782647323954196
8470,ADAM22,0.2697884,-0.2761741,0.7873230395180555,0.8783421995885229
8471,CCDC74A,0.26932776,0.273487,0.7876774728707527,0.878574576419103
8472,VIM,0.26917422,0.3845177,0.7877956270975344,0.8786520271060002
8473,AL390026.1,0.2682529,0.3330607,0.7885046549241027,0.8790623041297513
8474,SLC27A1,0.2682529,0.38855523,0.7885046549241027,0.8790623041297513
8475,PHLDA2,0.26717806,-0.16572319,0.789332075515508,0.879541592148847
8476,LINC00623,0.26717806,0.21267805,0.789332075515508,0.879541592148847
8477,PTPMT1,0.2670245,0.046001453,0.7894502978778973,0.879541592148847
8478,SEMA3A,0.26687095,0.1792459,0.7895685250877125,0.879541592148847
8479,BACH2,0.26687095,0.2941296,0.7895685250877125,0.879541592148847
8480,IGF2,0.26687095,0.26122048,0.7895685250877125,0.879541592148847
8481,PSG9,0.26625675,0.36063644,0.7900414823494487,0.8799054079075372
8482,SF3A2,0.26625675,0.10760257,0.7900414823494487,0.8799054079075372
8483,RPL23AP43,0.26625675,0.043603018,0.7900414823494487,0.8799054079075372
8484,PSMG1,0.2657961,0.035318784,0.7903962510668332,0.8801374812768663
8485,C7orf25,0.2657961,0.1722092,0.7903962510668332,0.8801374812768663
8486,POMGNT2,0.26548898,-0.0087798415,0.7906327876829342,0.8802378369536668
8487,DR1,0.26502833,0.040696677,0.7909876287620184,0.8805241866653354
8488,TDP1,0.26502833,-0.16729337,0.7909876287620184,0.8805241866653354
8489,ASB2,0.26472124,0.5105168,0.7912242135544497,0.8807331923512963
8490,PAICSP3,0.26441413,-0.009270713,0.7914608175811103,0.8808334756197029
8491,SEC24B-AS1,0.26395348,-0.2308632,0.7918157596398834,0.8811426974442331
8492,BCAS3,0.26379994,0.070317395,0.791934083254104,0.8811426974442331
8493,AL356273.3,0.26318574,0.09979231,0.7924074256149156,0.8812887912925089
8494,POLG2,0.26318574,-0.0066205044,0.7924074256149156,0.8812887912925089
8495,ABCD3,0.26287863,0.07348163,0.792644125501329,0.8813889918336604
8496,GTF2IRD1,0.26257154,0.35951948,0.7928808444973773,0.8815978614977312
8497,AL109615.1,0.26195732,-0.04166246,0.793354339735236,0.8820155872196705
8498,LINC01030,0.26165023,1.8111153,0.793591115935462,0.8820613401745235
8499,SLC29A4,0.26165023,-0.26097187,0.793591115935462,0.8820613401745235
8500,CRIP1,0.2604218,0.269643,0.7945384107929487,0.8830054086549771
8501,GRIN2B,0.25980762,-1.432068,0.7950121719642381,0.8832053916567292
8502,GH2,0.25980762,0.42260197,0.7950121719642381,0.8832053916567292
8503,BBS5,0.25980762,1.0863601,0.7950121719642381,0.8832053916567292
8504,EEF1GP4,0.25950053,-0.04274711,0.7952490809126319,0.8832509651665884
8505,PMEPA1,0.25919342,0.54161865,0.7954860087417444,0.8833509206788634
8506,HNRNPCP10,0.25903988,-0.09266627,0.7956044797300572,0.8834280857237771
8507,TTC7B,0.25873277,0.048476193,0.7958414358411674,0.883496408050468
8508,GDA,0.25857922,0.18039139,0.7959599209587522,0.883496408050468
8509,KCTD21-AS1,0.25857922,0.122267134,0.7959599209587522,0.883496408050468
8510,SCMH1,0.25857922,0.1869425,0.7959599209587522,0.883496408050468
8511,OTULINL,0.25765792,0.1645851,0.7966709303684354,0.8841223787918472
8512,Z99129.4,0.25719726,0.29694766,0.7970264984085992,0.8843537327159332
8513,AC007342.3,0.2561224,-0.00092049525,0.7978563208845821,0.8851111208927497
8514,AC006206.2,0.2545869,0.0880617,0.7990421776797398,0.8860996505553239
8515,AL355481.1,0.2542798,0.11559948,0.7992794047623063,0.8861992588856553
8516,WBP4,0.2539727,-0.11756971,0.7995166503705717,0.8862988510192767
8517,SRP72P1,0.2539727,-0.06828286,0.7995166503705717,0.8862988510192767
8518,HIST2H2BA,0.2536656,0.69016045,0.7997539144836063,0.8865073813303622
8519,ASGR1,0.2530514,0.2648596,0.8002284981402377,0.8868154342523703
8520,IRGQ,0.2530514,0.46929455,0.8002284981402377,0.8868154342523703
8521,AC138866.2,0.2530514,0.18535212,0.8002284981402377,0.8868154342523703
8522,ARMCX1,0.2527443,0.09980359,0.8004658176419489,0.8869149457544041
8523,NFKBID,0.2524372,0.045039628,0.8007031555646583,0.8869599627665015
8524,TBCE-1,0.2524372,0.040814914,0.8007031555646583,0.8869599627665015
8525,TMEM245,0.25228363,-0.037422728,0.800821831427339,0.8870369435376457
8526,MAMDC4,0.2521301,0.07300732,0.8009405118874106,0.8870594456494527
8527,CADPS,0.25197655,0.50090307,0.8010591969422527,0.8871364163115848
8528,NPIPB15,0.25182298,0.11015997,0.8011778865892449,0.8872133826072095
8529,AC233289.1,0.2515159,0.015603602,0.8014152796491958,0.887258362516291
8530,ZNF844,0.25120878,0.16301516,0.8016526910462924,0.8874667281924215
8531,AC159540.2,0.2509017,-0.21692404,0.8018901207595588,0.8876206099189519
8532,LOH12CR2,0.25028747,0.90807605,0.8023650350506728,0.8880372957887785
8533,USP20,0.24998038,0.10268196,0.8026025195865432,0.8881270021582492
8534,TVP23C-CDRT4,0.24998038,0.113450386,0.8026025195865432,0.8881270021582492
8535,ZNF402P,0.24967328,0.021316787,0.8028400223546294,0.8881270021582492
8536,GNB1,0.24967328,0.08013235,0.8028400223546294,0.8881270021582492
8537,ZNF607,0.24936618,0.22471027,0.8030775433339303,0.8882263182419063
8538,ISM1,0.24936618,0.033644546,0.8030775433339303,0.8882263182419063
8539,KCTD11,0.24905908,0.2516454,0.8033150825034397,0.8884345614442015
8540,DCLK1,0.24844487,0.5572042,0.8037902153290342,0.8887965375313874
8541,CEBPZOS,0.24844487,-0.041457117,0.8037902153290342,0.8887965375313874
8542,PLEKHO1,0.24783067,0.18236725,0.8042654206632623,0.8892129667800281
8543,ZNF385B,0.24721648,-0.13102649,0.8047406983378936,0.8896293739026816
8544,AC073114.1,0.24690937,0.8330965,0.8049783642502665,0.8898375691111673
8545,ENPP5,0.24675582,0.19099987,0.8050972039660103,0.8898598584833289
8546,NFATC1,0.24675582,-0.10581431,0.8050972039660103,0.8898598584833289
8547,AC008554.1,0.24598807,-0.091024436,0.8056914700350424,0.8901348455468315
8548,FMO5,0.24598807,0.27250266,0.8056914700350424,0.8901348455468315
8549,NCK1,0.24583451,-0.023206843,0.8058103367284861,0.8901571160185567
8550,GTDC1,0.24583451,-0.020955414,0.8058103367284861,0.8901571160185567
8551,AC006517.2,0.24537386,-0.05143475,0.8061669637206982,0.8903874683200559
8552,DCTN6,0.2449132,0.08739635,0.8065236310254198,0.8907268513363831
8553,SETD9,0.24460611,0.008357048,0.8067614315892778,0.890934924084265
8554,EXOSC10-AS1,0.24445257,0.08396503,0.8068803385715141,0.8909571315339676
8555,POLD2P1,0.24414545,-0.07766104,0.8071181659234214,0.8911106293214269
8556,AC027801.2,0.24291706,0.034777522,0.8080696534434315,0.8917790044365007
8557,TEDC2,0.24291706,0.17849001,0.8080696534434315,0.8917790044365007
8558,MAP10,0.24260995,0.4964315,0.8083075697460119,0.8918778495007385
8559,AC122694.1,0.2424564,0.08300732,0.8084265345461746,0.8918999863637634
8560,ZNF160,0.24230285,0.0467002,0.8085455037753992,0.8919766778453179
8561,INA,0.24214931,0.3754472,0.8086644774310455,0.8920533648285222
8562,ADPRHL1,0.24199575,0.045523085,0.8087834555104729,0.8921300473112892
8563,TSPYL5,0.2418422,0.07319778,0.8089024380110404,0.8922067252915316
8564,NCS1,0.24168865,0.156719,0.8090214249301071,0.8922833987671627
8565,DCUN1D3,0.24138156,0.029890744,0.8092594120131715,0.8923821689330864
8566,TMEM17,0.241228,0.27625525,0.8093784121718854,0.8924588275314621
8567,SYTL5,0.24107444,0.10904397,0.8094974167385306,0.8924809223238668
8568,NAA50,0.24076734,0.008493047,0.809735439085044,0.892579658925428
8569,C8orf37,0.24046025,0.014063933,0.8099734790315667,0.8926238340347877
8570,STIMATE,0.24046025,0.33398774,0.8099734790315667,0.8926238340347877
8571,AC117488.1,0.24030669,0.48238203,0.8100925055982222,0.8926459207581583
8572,AC008050.1,0.24015315,0.25037596,0.8102115365569484,0.8926680069237094
8573,KCTD17,0.2396925,0.0047802324,0.810568655759104,0.8929523744973857
8574,SLC9B2,0.23877119,0.17193696,0.8112830123922156,0.8935755976492213
8575,CASC1,0.23861764,2.7486603,0.8114020871261491,0.8935976090497177
8576,TMEM38A,0.23861764,0.12030362,0.8114020871261491,0.8935976090497177
8577,PSME3,0.23831053,0.0017654194,0.8116402496802607,0.8937401951561734
8578,IFITM3,0.23815699,0.012122679,0.8117593374951428,0.8937401951561734
8579,AL355574.1,0.23800343,0.03673718,0.8118784296650446,0.8937401951561734
8580,AC138393.1,0.23800343,-0.049077205,0.8118784296650446,0.8937401951561734
8581,AL021155.1,0.23692858,0.32264644,0.8127121965723726,0.8942213993032767
8582,AC073896.2,0.23677503,-0.10899817,0.8128313234870506,0.894243366500698
8583,CYGB,0.23662148,1.0475836,0.8129504547328984,0.8943198781068957
8584,AL109918.1,0.23646793,-0.030872773,0.8130695903072646,0.894341838798672
8585,UBXN2B,0.23646793,-0.10404401,0.8130695903072646,0.894341838798672
8586,RPS5,0.23554662,0.067562,0.8137844945038271,0.8949098922548031
8587,EPS15L1,0.23539308,0.023977038,0.8139036603035552,0.8949318062083108
8588,AC233699.1,0.23508598,0.07520987,0.8141420048222445,0.8950301840164575
8589,CLIP3,0.23447177,0.08623034,0.8146187454622278,0.8954124374090465
8590,CNTD1,0.23431823,0.07388145,0.8147379413572778,0.8954124374090465
8591,ZNF316,0.23431823,0.028134378,0.8147379413572778,0.8954124374090465
8592,PHF2,0.23385757,-0.01394176,0.8150955547640637,0.8955871718382366
8593,ZNF462,0.23385757,0.10433168,0.8150955547640637,0.8955871718382366
8594,UBE3AP2,0.23324336,0.03970232,0.8155724325577416,0.895892831086633
8595,RPUSD2,0.23293626,0.16400993,0.8158108970858722,0.896100203400779
8596,ZNF580,0.23278272,0.63714504,0.8159301357484564,0.8961220270587724
8597,ZNF320,0.23262917,-0.01662456,0.8160493786731747,0.8961984164738099
8598,MSRB2,0.23247561,0.2884906,0.8161686258573679,0.8962202335442001
8599,AL391834.2,0.23186141,0.085306734,0.8166456571356949,0.8965802941380201
8600,ZNF337,0.23155431,0.080867864,0.816884198262546,0.8967875950978927
8601,DCBLD2,0.23140076,0.13354738,0.8170034751885801,0.8968639487827894
8602,ENGASE,0.2312472,0.13657084,0.8171227563528045,0.8968857128517029
8603,FAM110D,0.2309401,-0.21635029,0.8173613313851769,0.896929239040098
8604,LIPT2,0.2309401,0.007692938,0.8173613313851769,0.896929239040098
8605,SLFN5,0.2309401,-0.017856779,0.8173613313851769,0.896929239040098
8606,CATSPERD,0.230633,0.093832254,0.817599923338364,0.8970818966620472
8607,AC024940.6,0.2287904,0.021212071,0.8190318292012835,0.8981612495576305
8608,SPATA31C2,0.2287904,0.011235152,0.8190318292012835,0.8981612495576305
8609,AP002433.1,0.22832975,0.045808237,0.8193899001871655,0.8984446616679261
8610,ASB6,0.22817619,-0.14620201,0.8195092655558096,0.8984663007455219
8611,AC120498.9,0.2278691,0.22650467,0.8197480088371171,0.8986187982365674
8612,TWF1P1,0.2272549,0.0068560196,0.8202255455010934,0.8989237369300431
8613,QPCT,0.2272549,0.005728383,0.8202255455010934,0.8989237369300431
8614,EVA1B,0.22664069,0.020631067,0.8207031488245279,0.8991739759566995
8615,TERF1P2,0.22664069,0.07724442,0.8207031488245279,0.8991739759566995
8616,PAQR7,0.22571939,0.4189185,0.8214196784223142,0.8997950391755153
8617,FDPSP6,0.22571939,-0.0048511582,0.8214196784223142,0.8997950391755153
8618,C2orf88,0.22556584,0.7045129,0.8215391145258026,0.8998712176355749
8619,LATS1,0.22541228,-0.05855311,0.821658554766124,0.8998927431237439
8620,PTPN23,0.22510518,0.052178398,0.821897447646574,0.8999904295885865
8621,CLASP1,0.22449099,-0.004811741,0.822375282931842,0.9002950290111504
8622,KLF12,0.22433743,0.38140032,0.8224947520551364,0.9003380161053631
8623,RPSAP1,0.22418389,-0.14565043,0.8226142252938722,0.9003380161053631
8624,AC091133.2,0.22326258,-0.03136495,0.8233311510007237,0.9006854272729455
8625,AC138035.1,0.22264838,0.1820071,0.8238091834418146,0.9009351462864764
8626,EYA2,0.22218773,-1.976664,0.8241677506849834,0.9012179914729211
8627,AC106872.3,0.22203417,-0.011584823,0.8242872812588689,0.9012394159059747
8628,PLP2,0.22172707,0.26934072,0.824526354629809,0.9014461618538665
8629,ATF7,0.22141998,-0.001718488,0.824765444280443,0.901543609275277
8630,SLC16A9,0.22080576,-0.14573152,0.8252436723350205,0.9018477262623866
8631,AL078601.1,0.22065222,-0.16950907,0.8253632394899653,0.9018691013838007
8632,UGGT2,0.22034511,0.020794434,0.8256023859506437,0.9019664808895639
8633,PLA2G4C,0.22034511,0.34748003,0.8256023859506437,0.9019664808895639
8634,AL022311.1,0.22019157,0.008606504,0.825721965251013,0.9020424812396893
8635,NAA80,0.21988447,0.04537751,0.8259611359783987,0.9022491095939918
8636,DOCK1,0.21957736,-0.03810995,0.8262003228567597,0.9022917967329408
8637,ALG1L7P,0.21957736,0.6874232,0.8262003228567597,0.9022917967329408
8638,AC006001.3,0.21927026,-0.1033979,0.8264395258646272,0.9024437421138474
8639,NPNT,0.21911672,-0.004465398,0.8265591334104155,0.902486401820035
8640,EP300-AS1,0.21896316,0.62832004,0.8266787449805277,0.902486401820035
8641,LAMTOR3P1,0.21865606,-0.30136645,0.8269179801829837,0.9026263205736594
8642,SMC5-AS1,0.21834897,0.3107233,0.8271572314505126,0.9026263205736594
8643,RPL7L1P9,0.21834897,0.25006127,0.8271572314505126,0.9026263205736594
8644,GTF2A1,0.21834897,0.17497782,0.8271572314505126,0.9026263205736594
8645,AC012063.1,0.21834897,0.19914609,0.8271572314505126,0.9026263205736594
8646,COL23A1,0.21773475,0.7522771,0.8276357820948377,0.9028753986489139
8647,CLDN9,0.21758121,0.23899756,0.827755429763011,0.902951308286299
8648,SLC8A2,0.21681345,0.23752584,0.8283537280120583,0.9032761691913835
8649,CHURC1,0.21681345,0.04140377,0.8283537280120583,0.9032761691913835
8650,NBDY,0.2166599,0.12845388,0.8284733996246862,0.9033520485841751
8651,PRKAA1,0.21650635,0.003881463,0.8285930752186466,0.9034279231437256
8652,FDXR,0.21619925,-0.16700234,0.8288324383398068,0.9035796577548812
8653,IGSF5,0.21589215,0.33716765,0.829071817354021,0.90378599563597
8654,AC025271.1,0.2157386,-0.001873949,0.8291915128142979,0.9038618472814383
8655,AL079352.1,0.21558505,-0.09001796,0.829311212239767,0.9039376940808871
8656,ZNF883,0.21527794,0.18231195,0.8295506229755178,0.9040771616224956
8657,GALNT5,0.21527794,-0.10906624,0.8295506229755178,0.9040771616224956
8658,ITFG2-AS1-1,0.21497084,0.18839115,0.8297900495397423,0.9040771616224956
8659,AC117378.1,0.21497084,-0.16418368,0.8297900495397423,0.9040771616224956
8660,VPS41,0.21497084,-0.05892843,0.8297900495397423,0.9040771616224956
8661,COA7,0.21451019,0.022663092,0.8301492190173568,0.9043592240998458
8662,AC107990.1,0.21404955,-0.09810129,0.8305084239878799,0.9045866257047771
8663,MYO1B,0.2135889,0.014659574,0.830867664378588,0.9047593548712318
8664,AC012005.1,0.21343534,0.29316807,0.8309874190340703,0.9048351297813627
8665,NBR2,0.2132818,0.025253749,0.831107177614351,0.9048562752295325
8666,RPL17P34,0.21220693,0.0696673,0.8319455973442548,0.9055504401750741
8667,ADPRM,0.21051788,0.020536069,0.833263500126228,0.9065135872236285
8668,MISP3,0.21036433,0.3123776,0.8333833327653019,0.9065135872236285
8669,NKX3-1,0.21036433,-0.07732719,0.8333833327653019,0.9065135872236285
8670,AC004980.1,0.21021077,0.061282337,0.8335031692752206,0.9065892631195199
8671,HADHA,0.20959657,0.024436709,0.833982553969329,0.9069465989382465
8672,TCEA3,0.20944302,0.07315123,0.8341024097929584,0.9070222514787047
8673,LY6G5B,0.20882882,-0.055568084,0.8345818716068285,0.9074889151926664
8674,PINK1-AS,0.20867527,0.13954327,0.8347017466766216,0.9075645468446797
8675,UBE3A,0.20852172,-0.020699125,0.8348216255875387,0.9075854634778088
8676,TRIP11,0.20821463,-0.047159232,0.8350613949219311,0.9076819935401644
8677,TFAP2C,0.20790751,0.0014724407,0.8353011795883747,0.9078879158163147
8678,SYT14,0.20775397,0.20419014,0.8354210776643547,0.9079088067458605
8679,LINC02384,0.20729332,0.4377951,0.8357807948308695,0.9082450090720952
8680,CNOT7P2,0.2066791,-0.017951595,0.8362604711418886,0.9086567779694622
8681,AC012291.2,0.20637201,0.05789981,0.8365003321439717,0.9086984274256865
8682,HEPACAM,0.20637201,-0.10275038,0.8365003321439717,0.9086984274256865
8683,RPS8P3,0.20637201,0.058435436,0.8365003321439717,0.9086984274256865
8684,ZNF699,0.20545071,0.06103319,0.8372200062766217,0.9091932378643265
8685,SLC44A4,0.2051436,1.0478249,0.8374599279574216,0.9091932378643265
8686,AC114495.1,0.2051436,-0.10570377,0.8374599279574216,0.9091932378643265
8687,KHDC3L,0.20499006,0.3174908,0.8375798944674909,0.9092687478401147
8688,ASB13,0.2048365,0.16557236,0.837699864753727,0.9092895258003263
8689,RHOBTB2,0.20468296,0.011783975,0.8378198388134203,0.9093650245434705
8690,PRELID3BP7,0.20437585,-0.19680451,0.8380597982423371,0.909570737820363
8691,PDPR,0.20391521,0.05700727,0.8384197656188783,0.9098519189351437
8692,AL365203.2,0.20376165,0.10809456,0.838539762262392,0.9098933758026183
8693,AP003721.3,0.2036081,0.025054792,0.8386597626603862,0.9098933758026183
8694,MGAT3,0.2036081,0.08813428,0.8386597626603862,0.9098933758026183
8695,GLRA2,0.203301,0.035707496,0.8388997747089686,0.9100442882624177
8696,SOCS2,0.2029939,0.11610738,0.8391398017429266,0.9101138607288445
8697,REC114,0.20284034,-0.17418298,0.8392598208726394,0.9101138607288445
8698,AC005034.6,0.2026868,0.5493662,0.8393798437405572,0.9101138607288445
8699,MYCNUT,0.20237969,0.39784953,0.8396199006801532,0.9101138607288445
8700,IGHA1,0.20237969,-0.61656,0.8396199006801532,0.9101138607288445
8701,ANK3,0.20237969,0.05131469,0.8396199006801532,0.9101138607288445
8702,GRAMD1B,0.20222615,0.2719757,0.8397399347464036,0.9101892706181571
8703,LINC-ROR,0.2017655,0.35176307,0.840100059298392,0.910402158973955
8704,AL353752.1,0.2014584,-0.25272733,0.8403401609335996,0.910402158973955
8705,AL445623.2,0.2014584,0.18685368,0.8403401609335996,0.910402158973955
8706,COP1P1,0.2014584,-0.015717352,0.8403401609335996,0.910402158973955
8707,NFATC2,0.20084418,0.17409685,0.840820408747572,0.9108130265568294
8708,LDHC,0.20053709,-0.53429824,0.8410605548828767,0.9110184474126217
8709,TRIM32,0.20022999,-0.13555521,0.8413007158080801,0.91116914131475
8710,SYT11,0.20022999,0.23691864,0.8413007158080801,0.91116914131475
8711,DLGAP4-AS1,0.19976933,0.40714794,0.841660984879387,0.911340428845808
8712,NPIPB13,0.19976933,0.00491567,0.841660984879387,0.911340428845808
8713,GLS2,0.19961579,0.5019737,0.8417810819412174,0.9114157518244564
8714,NRK,0.19930868,-0.054195605,0.8420212871056582,0.9114569640041802
8715,LRRC32,0.19930868,-0.053632874,0.8420212871056582,0.9114569640041802
8716,LINC00882,0.19915514,0.37231308,0.8421413952028304,0.911532269331948
8717,SLC16A6,0.19884804,0.5213121,0.8423816224134812,0.9116281616374383
8718,HYAL6P,0.19884804,-0.09947047,0.8423816224134812,0.9116281616374383
8719,HSPD1,0.19869448,-0.021344492,0.8425017415215201,0.9117034505359175
8720,LINC00106,0.19838738,0.017746912,0.8427419907294238,0.9117993128251882
8721,ABAT,0.19808027,0.24315898,0.842982254574957,0.9118404668054411
8722,AL390955.1,0.19808027,-0.029773187,0.842982254574957,0.9118404668054411
8723,USP8,0.19654477,0.109982684,0.8441837926050066,0.9125928364555201
8724,CHCHD6,0.19654477,-0.017730646,0.8441837926050066,0.9125928364555201
8725,AGAP12P,0.19577701,0.04141506,0.8447846977929139,0.9130235384343837
8726,BAIAP3,0.19577701,-0.07107875,0.8447846977929139,0.9130235384343837
8727,NLRP11,0.19500926,-1.7807345,0.845385693308701,0.9135635928409666
8728,AC005682.2,0.19470216,1.3352692,0.8456261167305041,0.9137686562429675
8729,TMEFF2,0.19439507,0.29941636,0.8458665545284396,0.9138642133386209
8730,LINC00963,0.19439507,0.24138539,0.8458665545284396,0.9138642133386209
8731,LINC01347,0.19408797,-0.0050839568,0.8461070066806895,0.9139597516016599
8732,WTAP,0.19378085,0.0055520977,0.8463474731654324,0.914164751827269
8733,PSPHP1,0.19347376,0.11237541,0.8465879539608423,0.9142055045885374
8734,RPL23AP3,0.19347376,-0.12786698,0.8465879539608423,0.9142055045885374
8735,TUSC1,0.19316666,0.036503132,0.8468284490450897,0.914300982159667
8736,AGAP4,0.19316666,0.0804596,0.8468284490450897,0.914300982159667
8737,CAP2,0.19285956,0.053738136,0.8470689583963408,0.9145059100704179
8738,FGF8,0.19255246,-0.227803,0.8473094819927578,0.914601341625554
8739,TRMT10B,0.19193825,0.11287038,0.8477905718337194,0.9149016187155485
8740,UBN2,0.19193825,-0.025296468,0.8477905718337194,0.9149016187155485
8741,RSF1,0.1902492,-0.031126538,0.8491138608252584,0.9160556043692044
8742,PBK,0.18978855,0.09007755,0.849474831787798,0.9162806091815516
8743,C3orf33,0.18948145,-0.04750371,0.8497154966339295,0.9164305864551548
8744,AC110768.2,0.1893279,0.050997492,0.8498358343101218,0.9165055673055104
8745,ZNF274,0.18917434,-0.09419973,0.8499561754847512,0.9165257432167269
8746,LINC00698,0.18886724,0.46503192,0.8501968683183778,0.9165516644599122
8747,SLC7A9,0.18886724,1.1855602,0.8501968683183778,0.9165516644599122
8748,AC025588.1,0.18871368,0.030352106,0.8503172199719027,0.9165516644599122
8749,TMED3,0.18856014,-0.14999753,0.8504375751129203,0.9165516644599122
8750,AC009226.1,0.18856014,-0.35450205,0.8504375751129203,0.9165516644599122
8751,PARD6G,0.18856014,-0.11894401,0.8504375751129203,0.9165516644599122
8752,RNF44,0.18779239,0.013641446,0.8510394030346026,0.9170358867924538
8753,FNTA,0.18763883,0.0549115,0.8511597790430957,0.9171108055930028
8754,GLB1L,0.18733174,0.11047155,0.8514005414623346,0.9172606275500069
8755,RBSN,0.18702464,-0.16946338,0.851641317732986,0.9174652255783142
8756,RAD54L,0.18687108,-0.06089164,0.8517617110557442,0.9175401194888252
8757,FTHL17,0.18641043,0.20885259,0.8521229117408742,0.9177647698649473
8758,RPL13AP20,0.18641043,0.034477003,0.8521229117408742,0.9177647698649473
8759,CACTIN,0.18502848,0.13784213,0.8532066996067209,0.9185480829765904
8760,LINC02575,0.18502848,0.09908253,0.8532066996067209,0.9185480829765904
8761,FAM21EP,0.18487492,-0.07942021,0.853327137625983,0.9186229111986528
8762,NPIPB3,0.18472138,0.03322385,0.8534475790642467,0.9186977341690692
8763,AC012313.5,0.18456782,-0.091953665,0.8535680239187693,0.9187177227068641
8764,ZFP14,0.18456782,0.14902864,0.8535680239187693,0.9187177227068641
8765,ABHD17A,0.18426073,0.01484201,0.8538089238656189,0.9188673399868907
8766,RTL8B,0.18364652,0.03671582,0.8542907646337166,0.9192213477469104
8767,AL627422.1,0.18349297,-0.055309065,0.8544112333252338,0.9192961286317435
8768,ITGA2,0.18333942,0.0037032282,0.8545317054110594,0.9193709042468305
8769,RGS9,0.18226457,-0.20016119,0.8553751048218651,0.9198941858307291
8770,AC016355.1,0.18211101,-0.14218679,0.8554956039633195,0.9199140710118899
8771,ADCY7,0.18180391,0.07559664,0.8557366123522677,0.9200086755117728
8772,SPAG6,0.18180391,0.23506431,0.8557366123522677,0.9200086755117728
8773,SERGEF,0.1805755,-0.007700019,0.8567007802522771,0.9208653068080629
8774,VTI1A,0.18042196,-0.24334534,0.8568213163081562,0.9208653068080629
8775,DAW1,0.1802684,0.33028126,0.8569418557034003,0.9208653068080629
8776,TULP3,0.17996131,-0.15504359,0.8571829445009856,0.9210146304670426
8777,SLC29A2,0.17965421,0.23197742,0.8574240466230332,0.9212188065105753
8778,PKN2,0.1793471,-0.09701854,0.8576651620475395,0.9213132139779286
8779,ZFR2,0.1787329,-0.3603145,0.8581474327158962,0.9215019704967792
8780,TLL2,0.1787329,0.3036785,0.8581474327158962,0.9215019704967792
8781,AL355377.4,0.1787329,-0.03901582,0.8581474327158962,0.9215019704967792
8782,SLC45A3,0.1784258,0.38719392,0.8583885879157209,0.9216511829770176
8783,AL161431.1,0.1784258,0.16044727,0.8583885879157209,0.9216511829770176
8784,FIZ1,0.1775045,-0.012944558,0.8591121327135504,0.9222084528997496
8785,CCT6P1,0.17735095,0.0746493,0.8592327350340406,0.922283021429147
8786,RCC1,0.1765832,-0.015151577,0.8598357958463339,0.9228204947268359
8787,SLC9A8,0.17627609,-0.06590631,0.8600770430844218,0.922844113227675
8788,SMIM8,0.17612255,-0.020958925,0.8601976716024098,0.922844113227675
8789,HPS1,0.17596899,0.012488244,0.8603183033826861,0.922844113227675
8790,SEC62,0.17596899,0.033478905,0.8603183033826861,0.922844113227675
8791,AC136431.1,0.17566189,0.16450231,0.8605595767190791,0.9228833705378351
8792,KCNH5,0.17520124,0.06709468,0.8609215111219213,0.9231068530167631
8793,RPL4P1,0.17504768,0.118877046,0.8610421624180415,0.923126460284836
8794,SLC38A10,0.17504768,-0.011894849,0.8610421624180415,0.923126460284836
8795,DPH1,0.17489414,-0.013888355,0.8611628169571529,0.923146066367858
8796,ENTPD8,0.17474058,0.025602005,0.8612834747364975,0.9231656712632953
8797,TBC1D3I,0.17474058,0.1438313,0.8612834747364975,0.9231656712632953
8798,IQSEC2,0.17443348,0.18144795,0.8615248000048545,0.9232597321977157
8799,ZNF701,0.17397283,0.09332116,0.8618868121401846,0.9234830715713402
8800,RPL26P6,0.17397283,-0.15077709,0.8618868121401846,0.9234830715713402
8801,STMN2,0.17228378,-0.047686815,0.8632144376265931,0.924521116213375
