,names,scores,logfoldchanges,pvals,pvals_adj
14084,MIR210HG,-1.2722285,-0.64929026,0.20329195842175019,0.3893982330177025
14085,GNA11,-1.2725444,-0.08142343,0.2031797645133976,0.38934872851292385
14086,CERS2,-1.2731762,-0.01077426,0.20295551197787098,0.3890016593021128
14087,AL079342.2,-1.2734922,-0.28513876,0.20284345333681597,0.3888695285270847
14088,MED31,-1.2736502,0.002197658,0.20278744091992607,0.3888034744798327
14089,MAP1LC3C,-1.2744399,-2.1668339,0.20250754783706848,0.38847331767595905
14090,PTMAP10,-1.2750717,-0.064278506,0.20228383612044765,0.38820932839629646
14091,KRT8P7,-1.2753878,-0.19543031,0.20217204782617682,0.38803608115280674
14092,AC097512.1,-1.2753878,-0.7378919,0.20217204782617682,0.38803608115280674
14093,ITPKC,-1.2774413,-0.04381879,0.20144652128922613,0.38697299584327216
14094,TRIM32,-1.2775992,-0.34047702,0.2013907903088602,0.38690714678425675
14095,ARHGEF18,-1.2779151,-0.077169165,0.20127936208547337,0.38677547140140617
14096,AC093270.2,-1.2791789,-0.23415844,0.20083409889409598,0.3862490731130215
14097,EIF3K,-1.2791789,-0.06586956,0.20083409889409598,0.3862490731130215
14098,ZSCAN5C,-1.2801266,,0.20050062349031506,0.3856899792311564
14099,NKX3-1,-1.2802845,-0.47072884,0.20044508357337043,0.3856899792311564
14100,AC068707.1,-1.2807584,-1.183951,0.20027853120543793,0.38546831595574416
14101,AC004069.1,-1.2817062,-0.32770503,0.1999457296128253,0.38490993481662045
14102,PPP1R12BP1,-1.2817062,-1.1455038,0.1999457296128253,0.38490993481662045
14103,SETD9,-1.282338,-0.19638397,0.19972408635801242,0.3846064084511117
14104,AGGF1P9,-1.282338,-0.31013638,0.19972408635801242,0.3846064084511117
14105,BTG1,-1.2826539,-0.05873976,0.19961333205133813,0.38455736561396436
14106,SDHAF2,-1.28297,-0.4197903,0.19950262261565,0.3843851406362422
14107,NEDD8-MDP1,-1.2834438,-0.33927634,0.1993366425796108,0.38410637666301933
14108,EPB41L4B,-1.2834438,-0.46554938,0.1993366425796108,0.38410637666301933
14109,HTR1D,-1.2840756,-1.0460895,0.19911549284671148,0.3838442741538359
14110,STRAP,-1.2842336,-0.03765739,0.1990602334399958,0.3837787675386172
14111,ESAM,-1.2842336,-1.0094893,0.1990602334399958,0.3837787675386172
14112,AL354714.3,-1.2854973,,0.19861856162833202,0.3831730000565404
14113,AC099063.2,-1.2856553,-0.32822657,0.19856340306868214,0.383148554375388
14114,SLC25A29,-1.2861291,-0.5912073,0.19839799459059493,0.3830342785737497
14115,C5orf63,-1.286761,-0.28711602,0.1981776067215807,0.3827316966303062
14116,CALN1,-1.286919,-3.0354176,0.19812253774268906,0.3826663194181988
14117,DLK2,-1.287077,-0.8338,0.1980674799573402,0.38260094982441767
14118,TPTEP2,-1.287077,-0.41204172,0.1980674799573402,0.38260094982441767
14119,FBXW9,-1.2872349,0.036843564,0.19801243336463226,0.38260094982441767
14120,LINC02432,-1.2873929,-0.78735477,0.19795739796366318,0.38259318792034175
14121,NUBP1,-1.2873929,-0.06996681,0.19795739796366318,0.38259318792034175
14122,OSER1-DT,-1.2873929,-0.39762163,0.19795739796366318,0.38259318792034175
14123,POC5,-1.2875508,0.06014103,0.1979023737535307,0.38259318792034175
14124,LINC01128,-1.2883406,-0.010477086,0.19762742053380133,0.3822011748603518
14125,APOBEC3F,-1.2888145,-1.0489848,0.19746258283416107,0.3819643011579718
14126,AC093763.2,-1.2892884,-0.05139145,0.19729784577879472,0.3817275205391913
14127,ADAMTS1,-1.2899202,-0.13608441,0.19707835288708753,0.3814256006729811
14128,PTPA,-1.2900782,-0.11543743,0.1970235076072966,0.38140130763177
14129,INPPL1,-1.290868,-0.058768947,0.19674944882171064,0.3809525559794281
14130,INSM1,-1.2913419,-3.5829508,0.1965851476082895,0.3806752976447401
14131,EIF1P3,-1.2918158,-0.0030996315,0.19642094690824574,0.38039817442683566
14132,RPL4P3,-1.2921317,-0.13956013,0.19631153560348225,0.3802679471747831
14133,AC020934.1,-1.2921317,-0.8343985,0.19631153560348225,0.3802679471747831
14134,C21orf59-TCP10L,-1.2924477,-0.8006673,0.1962021689530734,0.38013775048207454
14135,PLEKHG3,-1.2927636,-0.1329791,0.1960928469497053,0.37996675844272504
14136,BCR,-1.2933954,-0.04018283,0.19587433685480726,0.37958413447010897
14137,YBEY,-1.2943432,-0.03421739,0.19554690638208416,0.3790310589475841
14138,ARMC10P1,-1.294975,-0.17970827,0.19532884242768067,0.3786490758840981
14139,METTL14,-1.2959228,0.027825246,0.19500208089003335,0.37821889783123364
14140,ANKRD36,-1.2962388,-0.12201873,0.1948932495197213,0.37804846723356567
14141,MAP1A,-1.2968706,-0.6636055,0.1946757204481555,0.37766712853640233
14142,CDC42BPB,-1.2971865,-0.16059878,0.1945670227321149,0.37749686123025217
14143,NSMAF,-1.2975024,-0.012617765,0.19445836955270202,0.3773266437065662
14144,AL391261.3,-1.2987661,-0.5128255,0.19402420205307924,0.3765652112589409
14145,PKIB,-1.2987661,-0.06825005,0.19402420205307924,0.3765652112589409
14146,RPL35AP35,-1.299082,-0.2104742,0.19391577144556826,0.3765168321447162
14147,PRKCD,-1.29924,-0.050010193,0.1938615728268127,0.376452123977648
14148,RHOQ,-1.299398,-1.0220721,0.19380738533014963,0.3763874234752427
14149,MIR222HG,-1.299398,-0.68551886,0.19380738533014963,0.3763874234752427
14150,GAS6-DT,-1.2997139,-0.5539804,0.19369904369938085,0.376258045467101
14151,PSMB5,-1.2997139,-0.050846323,0.19369904369938085,0.376258045467101
14152,TRIML2,-1.3006617,-0.009649348,0.19337428564045378,0.37570813484985716
14153,CLIC1P1,-1.3008196,-0.18057974,0.1933201982007099,0.37564351376298244
14154,SUGT1P1,-1.3009776,-0.19791488,0.19326612187373693,0.3755789003463764
14155,LINC00687,-1.3011355,-0.7779892,0.19321205665860086,0.3755142946007032
14156,PRR23A,-1.3012935,-1.0303128,0.19315800255436755,0.3754901631893267
14157,CBWD5,-1.3012935,-0.10723473,0.19315800255436755,0.3754901631893267
14158,ZNF613,-1.3012935,-0.41659316,0.19315800255436755,0.3754901631893267
14159,RPS8,-1.3016094,-0.06330538,0.19304992767486773,0.375401455045166
14160,DOCK7,-1.3017675,-0.00017957012,0.19299590689773083,0.37533687479054056
14161,HIST1H2APS4,-1.3019254,-0.3865304,0.19294189722775412,0.37527230221069485
14162,POLR2M,-1.3019254,-0.30401736,0.19294189722775412,0.37527230221069485
14163,NCOA4P2,-1.3019254,-0.1936376,0.19294189722775412,0.37527230221069485
14164,HIST1H2BM,-1.3022413,-0.61954755,0.19283391120553728,0.37527230221069485
14165,LINC00467,-1.303505,-0.5227897,0.1924024112156465,0.37462699867056026
14166,JAM3,-1.3046107,-0.18550909,0.1920254313250005,0.3740949102805907
14167,SPATA18,-1.3054005,-0.5152024,0.19175649270088868,0.37369206940607547
14168,FIBP,-1.3066642,0.11273996,0.19132676730084985,0.3730158442371774
14169,CCDC163,-1.3069801,-0.2342072,0.19121944674943214,0.3728469126024603
14170,BTF3P11,-1.3082439,-0.059898328,0.19079060751068744,0.37225220651912144
14171,AL138724.1,-1.3085598,-0.78078884,0.19068350840475423,0.3721640252773669
14172,ZNF793,-1.3085598,-0.5922962,0.19068350840475423,0.3721640252773669
14173,MICAL1,-1.3101394,-0.31980693,0.19014867671703783,0.37124069422694245
14174,TXNDC15,-1.3101394,0.027680812,0.19014867671703783,0.37124069422694245
14175,LARGE1,-1.3102974,-0.5164841,0.190095254377725,0.37124069422694245
14176,ACP4,-1.3104553,-0.82639784,0.19004184309449557,0.37124069422694245
14177,MRAS,-1.3106133,-0.73413986,0.18998844286639405,0.3712091382881901
14178,KIAA0355,-1.3109292,-0.22217134,0.18988167557175006,0.3710809297445102
14179,KRT18P59,-1.3112452,-0.20015262,0.1897749524861403,0.3709527520364177
14180,POLE4,-1.3117191,0.007437519,0.18961495073291124,0.37076054330212344
14181,AL031229.1,-1.312035,-0.23858659,0.18950833813637025,0.3705922570343244
14182,TMA7,-1.3126668,-0.021472417,0.1892952454822291,0.3702558342389637
14183,NUP58,-1.3142464,0.04250079,0.18876328663199826,0.3694156507915279
14184,AC245297.1,-1.3144044,-0.33742222,0.18871015143934333,0.3693918267158668
14185,TRIQK,-1.3145623,-0.91059524,0.18865702727780964,0.369327921847669
14186,MINDY2,-1.3150363,-0.049733087,0.18849772097028616,0.3690561110964048
14187,AC073610.1,-1.3151942,-0.72945625,0.1884446409235856,0.36899224228615674
14188,MAPKAPK2,-1.315984,-0.25496528,0.18817940606515104,0.36859293742300875
14189,ARFRP1,-1.3162999,-0.023864929,0.18807338927875106,0.36842529043462086
14190,CYP2F2P,-1.3167739,-0.66781867,0.1879144467431293,0.3681539171691375
14191,LIN52,-1.3169318,-0.017649354,0.18786148793243918,0.3681539171691375
14192,AC025459.1,-1.3174057,-0.16376488,0.1877026775903392,0.3678988799195129
14193,AL162493.1,-1.3191433,-1.0746857,0.18712122078318083,0.36706216410311787
14194,RASA2,-1.319933,0.051875744,0.18685736239336315,0.36676019024123385
14195,LIMS1,-1.319933,-0.05992417,0.18685736239336315,0.36676019024123385
14196,B3GALNT2,-1.320565,-0.08151686,0.18664647363596742,0.3665457097668019
14197,SPDYE6,-1.3211968,-0.41594136,0.18643576077032153,0.36633134124125927
14198,LAPTM4BP2,-1.3216707,-0.21987274,0.18627784151236448,0.36610081175950815
14199,AC103987.3,-1.3219866,-0.16629148,0.18617261694058795,0.3659737677537269
14200,AC023157.1,-1.3224605,-0.4167054,0.18601486246359655,0.3657433837777638
14201,FAM43A,-1.3227764,-0.7654207,0.18590974772126334,0.3656164224076661
14202,BOLA2-SMG1P6,-1.3237242,-0.10158362,0.18559466697093951,0.3651162100226729
14203,AIG1,-1.3243561,-0.6108861,0.18538483262255012,0.36474319201268834
14204,TSEN34,-1.3248299,0.0061799153,0.18522757204612705,0.36447354237660345
14205,STXBP2,-1.3253038,-0.009315965,0.18507041016998582,0.3642835226264176
14206,ARL5AP4,-1.3256197,-0.16777119,0.1849656904062098,0.3641171351414975
14207,KRT18P6,-1.3259356,-0.25139782,0.18486101448946057,0.3640302715724327
14208,NRG1,-1.3260936,,0.18480869297124725,0.36396697820806023
14209,PRSS22,-1.3262516,-0.87220603,0.18475638241182157,0.36390369260452265
14210,WNT11,-1.3278311,-0.10866987,0.18423387933284663,0.3631918513113151
14211,EPHA4,-1.3284631,-0.95951515,0.18402518469736406,0.36285976070861026
14212,ASB16-AS1,-1.3289369,-0.37032312,0.1838687786351505,0.3626703074653953
14213,DHRS13,-1.3290949,-0.19218828,0.1838166651642268,0.3626071719240943
14214,QPCT,-1.3297267,-0.9926054,0.1836083206696958,0.3623547074733158
14215,BRAFP1,-1.3306745,-0.31114352,0.18329613198564443,0.3618969935953019
14216,AC015911.4,-1.3306745,-0.14955024,0.18329613198564443,0.3618969935953019
14217,SPICE1,-1.3316222,-0.4524632,0.1829843367790568,0.3615188408530034
14218,CTSL3P,-1.3316222,-0.28934363,0.1829843367790568,0.3615188408530034
14219,KDM4C,-1.3320962,-0.03886267,0.18282858666226387,0.36132986949820195
14220,RPTOR,-1.3325701,0.06282339,0.18267293483372493,0.3610618139902535
14221,IL36RN,-1.3325701,-0.6994879,0.18267293483372493,0.3610618139902535
14222,TECPR1,-1.3332019,-0.17298645,0.1824655519083469,0.36084963752400706
14223,FANCI,-1.3341497,-0.15601398,0.18215480491680347,0.3602745982541361
14224,ANO3,-1.3344656,-1.0978695,0.1820513098598322,0.3601488893969435
14225,FAM21FP,-1.3347815,-0.21252848,0.1819478584262021,0.36002321169226337
14226,HORMAD1,-1.3350974,-0.2948184,0.18184445060784626,0.3599370622435377
14227,TRAF4,-1.3350974,0.020265881,0.18184445060784626,0.3599370622435377
14228,KRT18P68,-1.3350974,-0.21698667,0.18184445060784626,0.3599370622435377
14229,AC008267.1,-1.3354133,-0.3861114,0.18174108639669373,0.359890451718354
14230,VPS72,-1.3360453,-0.046743445,0.1815344887636845,0.3595997846613744
14231,PTGES3P3,-1.3360453,0.03417987,0.1815344887636845,0.3595997846613744
14232,FBXL20,-1.3360453,-0.12022119,0.1815344887636845,0.3595997846613744
14233,WNT2B,-1.3374668,-0.94188297,0.1810702813914581,0.3588773181512459
14234,RPL3P7,-1.3379408,-0.035586677,0.18091574159643609,0.3586104314137072
14235,CIR1P2,-1.3379408,-0.21597815,0.18091574159643609,0.3586104314137072
14236,NDUFV2,-1.3379408,-0.18990298,0.18091574159643609,0.3586104314137072
14237,MIR498,-1.3382567,-0.6372315,0.18081276948601332,0.3585639483727033
14238,FBXL19-AS1,-1.3384147,-0.32020006,0.1807612997536333,0.3585012978179602
14239,GASAL1,-1.3385726,-1.0819727,0.18070984090178654,0.35843865506484346
14240,EFCAB2,-1.3388885,-0.12817489,0.1806069558356258,0.3582739832216616
14241,RPL12P14,-1.3399943,-0.38594934,0.18024720069133848,0.3576390001836063
14242,RPS6KL1,-1.3404682,-0.5745708,0.18009318299090782,0.357372719597757
14243,MAN1C1,-1.3407841,-0.4357674,0.179990558862127,0.35724768566494136
14244,BMP2,-1.3411,-0.76169944,0.17988797819435787,0.3571226829624038
14245,TMEM251,-1.3417319,-0.78778136,0.17968294720916322,0.3567549136794879
14246,SNX16,-1.3417319,-0.34844247,0.17968294720916322,0.3567549136794879
14247,CDH2,-1.3428376,-0.71192545,0.17932456102178385,0.356160971543761
14248,AP003040.1,-1.3428376,-0.14129728,0.17932456102178385,0.356160971543761
14249,WDR20,-1.3433115,-0.21828645,0.1791711297412355,0.3559346289253138
14250,AC005261.5,-1.3437854,-0.2722452,0.1790177961005468,0.35578677360545036
14251,NSFP1,-1.3442593,-0.5168914,0.17886456007199447,0.35563898197095056
14252,RERG,-1.3442593,-0.124389276,0.17886456007199447,0.35563898197095056
14253,PIGK,-1.3444172,-0.0033187205,0.1788135030826008,0.35563898197095056
14254,COX4I2,-1.3444172,-11.371062,0.1788135030826008,0.35563898197095056
14255,EPOR,-1.3448911,-0.5544714,0.1786603971603925,0.35542895689221704
14256,ZMYM4,-1.3452071,-0.11276518,0.1785583807402733,0.3553043860361396
14257,TEX261,-1.3461548,-0.23559359,0.1782525915237605,0.3547741934145381
14258,TUFMP1,-1.3464707,-0.08022184,0.17815074843870693,0.35464976808394244
14259,GAB2,-1.3472606,-0.09299627,0.1778963302029396,0.354221485045288
14260,TGFBR1,-1.3472606,-0.036707193,0.1778963302029396,0.354221485045288
14261,KREMEN1,-1.3482083,-0.6428131,0.17759138547140751,0.35373144432493714
14262,ATAD2,-1.3486822,-0.10270246,0.17743905914781288,0.3535061162918318
14263,FEN1,-1.3488402,-0.09221685,0.1773883053355828,0.3535061162918318
14264,OOEP,-1.3493141,-0.28822753,0.17723610877127394,0.3532969117814651
14265,SORBS3,-1.3502618,-0.31908777,0.1769320074749131,0.35272971004946757
14266,RABEPK,-1.3504198,-0.16763964,0.17688136174350189,0.35270671535719184
14267,PROM2,-1.3505777,-1.2326123,0.17683072681445444,0.35264473560653475
14268,HRAS,-1.3508937,-0.11783494,0.176729489359288,0.35255979096163237
14269,RBM27,-1.3512096,-0.20153715,0.17662829510108236,0.3523968949605223
14270,AC139768.1,-1.3521574,-0.9206127,0.17632497142484815,0.3519864067093039
14271,PANX1,-1.3527893,-0.06975739,0.17612297147253675,0.35169994613359973
14272,FCHSD1,-1.3531052,-0.46995226,0.17602203622086576,0.351537309852678
14273,TEAD1,-1.3540529,-0.1135811,0.17571948926338232,0.35104970185582224
14274,EGFL8,-1.3543688,-1.2097182,0.17561872651547628,0.35088726613859866
14275,ATMIN,-1.3543688,-0.26992863,0.17561872651547628,0.35088726613859866
14276,CEP89,-1.3546848,-0.23581283,0.17551800687255847,0.3508026121402332
14277,HLA-DRB5,-1.3546848,-0.68165207,0.17551800687255847,0.3508026121402332
14278,CIR1,-1.3548428,0.016387463,0.1754676632128478,0.3508026121402332
14279,C8orf37-AS1,-1.3550007,,0.17541733032623696,0.35079576114469563
14280,AL512504.2,-1.3550007,-0.31366292,0.17541733032623696,0.35079576114469563
14281,DHX33,-1.3553166,-0.24233206,0.17531669686811546,0.3507111739921618
14282,FRRS1,-1.3556325,-0.3108872,0.1752161064897928,0.3505488293566171
14283,MYCL,-1.3562644,-0.2372137,0.17501505493891278,0.3503409024282165
14284,METTL6,-1.3568963,0.07124721,0.17481417560628576,0.3500164821530828
14285,MFSD13A,-1.3573701,-0.26502603,0.17466362908450705,0.34983156181767566
14286,RACK1,-1.3575281,-0.05896308,0.17461346842452086,0.349769937417221
14287,AC020915.3,-1.357686,-0.3486382,0.1745633185197467,0.34970832087328135
14288,SPATS2L,-1.357844,-0.37812465,0.1745131793691298,0.3496467121863614
14289,IP6K2,-1.3581599,-0.10192098,0.17441293332614716,0.3494846867537374
14290,C2orf76,-1.3587918,-0.20500839,0.17421257024361458,0.34912199076820366
14291,MYL6P3,-1.3597395,-0.22222118,0.17391234800155697,0.3486365575809805
14292,PPIAP23,-1.3597395,-0.21032807,0.17391234800155697,0.3486365575809805
14293,COPS6,-1.3606874,-0.06508345,0.17361251241437425,0.34815157592902535
14294,AC012640.1,-1.3616351,-0.4309998,0.1733130632530826,0.3476670458049825
14295,OGFR,-1.3619511,-0.26776072,0.17321333269877104,0.3475442950890015
14296,VCX3B,-1.3632147,-0.5338167,0.17281483941860742,0.3468991033671679
14297,HMGN1P30,-1.3638467,-0.7202948,0.1726158500215107,0.34673120291657944
14298,PPP4R3B,-1.3644785,-0.036494996,0.17241703202875147,0.34637041542331937
14299,UNG,-1.3657422,-0.13647021,0.17201990998282002,0.34576519519114474
14300,AP2B1,-1.366374,-0.121584885,0.17182160579274108,0.34544359403387337
14301,SLC25A51,-1.366532,-0.21620446,0.17177205648704574,0.34538247612044115
14302,HMGB1P28,-1.3676378,-0.5249656,0.17142551073550583,0.3447241065476177
14303,SLFN12,-1.3679537,-1.0776232,0.17132659386339621,0.34456360915702655
14304,PHBP1,-1.3679537,-0.25849247,0.17132659386339621,0.34456360915702655
14305,ZHX2,-1.3682696,-0.9878835,0.1712277197309776,0.3445568618841808
14306,SHKBP1,-1.3682696,0.1180857,0.1712277197309776,0.3445568618841808
14307,RPS4XP18,-1.3685855,-0.25586978,0.17112888832964768,0.34447328458856313
14308,WDFY1,-1.3692173,-1.1121907,0.17093135368581946,0.3441524776822326
14309,RBM5,-1.3695333,0.112617426,0.17083265042609175,0.3439921495015062
14310,ARL6IP6,-1.3700072,-0.05884701,0.17068467558998568,0.34377094460535806
14311,POTEE,-1.3701651,-0.34225264,0.1706353719878997,0.34371002559456765
14312,MORC2,-1.3703231,-0.022196114,0.17058607905565648,0.3436491144697666
14313,CMTR1,-1.370481,-0.24180274,0.17053679679217715,0.3435882112314239
14314,PHYH,-1.3707969,-0.4953329,0.17043826426719055,0.3434280565660875
14315,AL135925.1,-1.3707969,-0.60874915,0.17043826426719055,0.3434280565660875
14316,HIST2H3D,-1.3723766,-0.96923935,0.16994624140069303,0.3425897406843523
14317,AL590762.3,-1.3730084,-0.07720281,0.16974973064644316,0.34227011089315246
14318,CYBC1,-1.3731663,0.12880416,0.16970062958651333,0.342209364403215
14319,IFI16,-1.3733244,-0.73804873,0.1696515391758674,0.3421868889035947
14320,UGP2,-1.3736403,-0.049197916,0.16955339029808691,0.3421036969925378
14321,SNAP47,-1.374588,-0.024307458,0.16925919913465737,0.3415483235167465
14322,ABTB2,-1.3749039,-0.104938015,0.1691612205411741,0.3413888076178378
14323,SPDYE3,-1.37522,-0.47392535,0.16906328449702024,0.3412293418966268
14324,MVP,-1.3756938,-0.17698036,0.16891646019173323,0.3410474953563305
14325,GLULP3,-1.3764836,-0.0046589575,0.16867196563948061,0.3406301167029081
14326,TMBIM6,-1.3764836,-0.05607332,0.16867196563948061,0.3406301167029081
14327,FBRS,-1.3767995,-0.07066975,0.16857424221126904,0.34050901920959215
14328,RFX2,-1.378853,-0.48350412,0.16794007540201972,0.339494194121366
14329,AC126755.1,-1.3798008,-1.3436168,0.16764798794618163,0.33913179795842663
14330,NLRP11,-1.3799587,,0.16759934382204844,0.33913179795842663
14331,DUS4L,-1.3802747,-0.17533956,0.1675020873797718,0.3390267812794932
14332,PJA2,-1.3805906,-0.09591784,0.16740487333816156,0.33886804663603615
14333,TMEM186,-1.3812225,-0.27126002,0.16721057242179072,0.33851272692776035
14334,MYDGF,-1.3815384,0.05052146,0.16711348552944205,0.33839214382048016
14335,SOCS4,-1.3818543,-0.026513388,0.16701644100258584,0.33823360991720613
14336,AC004156.1,-1.3824861,-0.014172289,0.16682247901012315,0.33795464803173997
14337,RPL17P20,-1.3824861,-0.24840505,0.16682247901012315,0.33795464803173997
14338,AL451007.2,-1.3824861,-0.5626292,0.16682247901012315,0.33795464803173997
14339,WEE2-AS1,-1.3828021,-0.8769471,0.16672556152689288,0.3379101278457175
14340,AL365259.1,-1.383118,-1.198385,0.16662868637390593,0.33775174055290713
14341,SPATA24,-1.3834339,-0.49750733,0.16653185354233846,0.3376313523482033
14342,GMPPB,-1.3834339,-0.061483003,0.16653185354233846,0.3376313523482033
14343,SLC41A3,-1.3835919,-0.00021864081,0.16648345299432865,0.3376091250512381
14344,FLOT1,-1.3845397,-0.041695762,0.16619327178553323,0.33719451843243825
14345,KRT18P58,-1.3850136,-0.21949668,0.16604832389664714,0.3369919623945007
14346,RPL24P7,-1.3850136,-0.21704283,0.16604832389664714,0.3369919623945007
14347,FTX,-1.3859613,-0.52770954,0.1657587134005537,0.33651780221661265
14348,ZNF800,-1.3861192,0.04789203,0.16571048195257687,0.336495637524958
14349,METTL23,-1.3870671,-0.24296765,0.1654213149720729,0.33602194355629095
14350,HNRNPLP1,-1.387225,-0.19509168,0.16537315741619318,0.33596195845443344
14351,SCAND2P,-1.387225,-0.8225935,0.16537315741619318,0.33596195845443344
14352,AC087280.2,-1.3884888,-0.6896802,0.16498827673247385,0.3354067357018596
14353,KRT8P31,-1.3888047,-0.26801324,0.16489216201058732,0.33524913020211394
14354,MTND6P22,-1.3891206,-0.85700125,0.1647960894505135,0.3350915748962189
14355,AL662890.1,-1.3899103,-0.7506231,0.16455609244977698,0.33471677945462697
14356,FSCN1,-1.3900683,-0.05687637,0.16450812465204612,0.33465695197657386
14357,PRSS16,-1.3900683,-0.290523,0.16450812465204612,0.33465695197657386
14358,RPL21,-1.3910161,-0.0644905,0.16422053898886013,0.33422270832803896
14359,AP005264.2,-1.39149,-0.15031092,0.16407688825764333,0.3340434311564347
14360,AC018735.1,-1.3930696,-0.20036827,0.16359873621362708,0.3331827920448259
14361,DBT,-1.3941754,-0.07509551,0.1632646552114878,0.33257751540483327
14362,CABIN1,-1.3946493,0.10817855,0.1631216351980841,0.33232371088135604
14363,LINC02611,-1.3949652,-1.5313114,0.1630263410196675,0.3321670906722462
14364,DMXL2,-1.3951231,-0.3955611,0.1629787096762435,0.33210755934026975
14365,ZNF582,-1.395439,-0.73294777,0.16288347847534068,0.3319510076588977
14366,NCOA2,-1.396071,-0.06200982,0.1626931419858143,0.33160057733711684
14367,OGG1,-1.3967028,-0.24395147,0.16250297331927954,0.33132530259852205
14368,THUMPD1,-1.3985983,-0.14437547,0.1619334735360981,0.33035087984357714
14369,CD200,-1.399546,-0.7894027,0.16164928919409416,0.3298830708197196
14370,LINC00958,-1.399546,-0.40472564,0.16164928919409416,0.3298830708197196
14371,HNRNPA1P56,-1.399862,0.066977605,0.16155464480490733,0.3297645511205646
14372,RXRB,-1.399862,-0.22196719,0.16155464480490733,0.3297645511205646
14373,KCP,-1.4008098,-0.27052456,0.16127096268494023,0.3295211377575147
14374,AC112191.1,-1.4012836,-0.7177323,0.16112926278310868,0.3293435384809778
14375,AP002754.2,-1.4046009,-1.8876796,0.16013999556000535,0.3275442231708161
14376,ZSCAN4,-1.4046009,-0.6211338,0.16013999556000535,0.3275442231708161
14377,ABHD3,-1.4052327,0.079186514,0.1599520854168568,0.3272712209391298
14378,AC126175.1,-1.4060225,-0.9156246,0.15971743225032453,0.32686526813421685
14379,KRT8P1,-1.4061805,-0.21310702,0.15967053287391375,0.32680636982681666
14380,MAP1LC3B,-1.4061805,-0.015428376,0.15967053287391375,0.32680636982681666
14381,PWP2,-1.4063385,-0.19467284,0.1596236439138008,0.32680636982681666
14382,AC100771.1,-1.4072863,-0.22035895,0.1593425288313094,0.3263572393824093
14383,OSTCP1,-1.4074442,-0.18152663,0.15929571275324172,0.326335469697577
14384,TMEM234,-1.4076022,-0.33194596,0.15924890708231465,0.3263137114447429
14385,STRN,-1.408076,-0.032644063,0.15910855250091627,0.3261002105575598
14386,CDK5RAP2,-1.408076,0.07417696,0.15910855250091627,0.3261002105575598
14387,AC139143.1,-1.408392,-0.18753238,0.15901503479467227,0.32601968484218585
14388,RPS3,-1.4087079,-0.058035515,0.158921558689474,0.32593918950686296
14389,ECHDC2,-1.4087079,0.079162605,0.158921558689474,0.32593918950686296
14390,NFU1P1,-1.4090239,-0.5972987,0.15882812417614067,0.3258587245638577
14391,BICC1,-1.4093398,-5.7364454,0.15873473124548743,0.3257041652723107
14392,ELL3,-1.4106034,,0.1583615751658347,0.3251604473691934
14393,BORCS7,-1.4107614,-0.5430126,0.1583149773967384,0.3251387989441555
14394,AC026273.1,-1.4115512,-0.28277048,0.15808214427355893,0.3247345733619486
14395,CCSER1,-1.4118671,-0.606915,0.1579890836731921,0.3245803751144427
14396,SHISA5,-1.412499,-0.016250456,0.15780308696271672,0.32430907890377836
14397,ACAP2,-1.4140786,0.07021803,0.15733882094883578,0.3235392742712578
14398,YARS2,-1.4145525,0.03807126,0.15719974319364838,0.32329014461124767
14399,NPIPB4,-1.4153423,-0.18344614,0.1569681540259104,0.3229243328403468
14400,HNRNPA1P28,-1.4155003,-0.109783486,0.15692186724557688,0.32290277212107527
14401,ELOB,-1.4156582,-0.12049816,0.15687559081361135,0.32284438109473923
14402,OSR2,-1.41629,-0.5078864,0.15669058854624088,0.32253725804839084
14403,RUSC1,-1.4166061,-0.014081117,0.1565981494726127,0.3223837717027785
14404,LINC00843,-1.4172379,-0.48969883,0.15641339539904775,0.3221137245281143
14405,SLC25A53,-1.4175538,-0.3329668,0.15632108038052953,0.32196037521334137
14406,BX284668.5,-1.4175538,-0.5577534,0.15632108038052953,0.32196037521334137
14407,RPLP0P11,-1.4175538,-0.23193648,0.15632108038052953,0.32196037521334137
14408,MT-TE,-1.4177117,-0.19845237,0.15627493837176978,0.32196037521334137
14409,AL356481.1,-1.4178697,-1.4412457,0.15622880669512637,0.32196037521334137
14410,NAT9,-1.4181856,-0.06612047,0.1561365743335375,0.32187441475364986
14411,FRAT2,-1.4181856,-0.09548758,0.1561365743335375,0.32187441475364986
14412,FAM171A1,-1.4183435,-0.70745623,0.15609047364626577,0.3218529533193151
14413,TMEM11,-1.4185016,-0.12501258,0.15604438328645776,0.3217947058031731
14414,AC092128.1,-1.4188175,-0.20073338,0.15595223354457816,0.32171502736017515
14415,TUBA1B,-1.4188175,0.06594562,0.15595223354457816,0.32171502736017515
14416,TPM4,-1.4197652,0.015099629,0.15567603205698802,0.32136579079544875
14417,CAV2,-1.4200811,-1.1307117,0.15558404744273663,0.32121266937696863
14418,RPL10P14,-1.4213449,-0.1770489,0.15521652147831322,0.32078436821162565
14419,RANGAP1,-1.4216608,-0.13281779,0.1551247430636554,0.32063143088426416
14420,ERGIC3,-1.4219767,0.017994745,0.1550330058608837,0.32055202266501187
14421,AC006213.2,-1.4224507,-0.47249597,0.15489547730855036,0.32034111096628987
14422,DAP3P2,-1.4224507,-0.14296451,0.15489547730855036,0.32034111096628987
14423,ALG1L8P,-1.4226086,-0.6822649,0.15484965505357987,0.3203198048567917
