ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Trimester,Group
GO:0030295,protein kinase activator activity,12/565,134/18737,0.08955223880597014,2.9698058380663053,4.035019381492265,7.513994652361615e-4,0.005526960510959321,0.00419201806921227,AREG/ERBB3/EFNA5/ANGPT4/VEGFA/CD40LG/CCL5/HBEGF/INSR/PIM1/CCNB1/LTF,12,Second,sPTD
GO:0005164,tumor necrosis factor receptor binding,11/574,30/18737,0.36666666666666664,11.969047619047618,10.688778309522265,6.529264252132766e-10,1.506233718854076e-8,1.1518048735159798e-8,CD70/TNFSF4/TNF/TNFSF15/TNFSF8/TNFSF13B/LTA/FASLG/EDA/TNFSF11/CD40LG,11,Second,Control
GO:0098631,cell adhesion mediator activity,11/574,69/18737,0.15942028985507245,5.203933747412008,6.219165382944175,7.380959746233964e-6,9.144189018945411e-5,6.992488180642702e-5,ROBO3/CNTN5/BCAM/CD200/RPSA/NRCAM/CNTN4/CNTN2/VCAM1/JAM3/KRT18,11,Second,Control
GO:0030971,receptor tyrosine kinase binding,11/574,82/18737,0.13414634146341464,4.378919860627177,5.451145630788392,3.956971457750394e-5,4.072636777284637e-4,3.1143127586505127e-4,PSPN/PTPN2/ERBB2/PCNA/FLT3LG/SHC1/ARTN/PTPN11/ANGPT4/NCK1/PTPN1,11,Second,Control
GO:0004222,metalloendopeptidase activity,11/574,110/18737,0.1,3.2642857142857142,4.234057049888114,5.578378156921864e-4,0.00419318537863003,0.0032064953095967187,ADAMTS5/ADAMTS15/MMP16/ADAMTS4/ADAMTS1/MMP3/ECE1/MMP10/MMP2/MMP1/PAPPA,11,Second,Control
GO:0005164,tumor necrosis factor receptor binding,11/565,30/18737,0.36666666666666664,12.159705014749262,10.786301807586105,5.526121237095703e-10,1.2614800892956398e-8,9.5679122689461e-9,TNFSF11/EDA/CD40LG/LTA/TNFSF8/TNFSF13B/TNF/TNFSF15/CD70/TNFSF4/FASLG,11,Second,sPTD
GO:0098631,cell adhesion mediator activity,11/565,69/18737,0.15942028985507245,5.286828267282288,6.29032426394311,6.356569869682272e-6,8.092402411018584e-5,6.137821513843005e-5,JAM3/BCAM/CNTN2/CD200/NRCAM/KRT18/CNTN4/RPSA/ROBO3/VCAM1/CNTN5,11,Second,sPTD
GO:0030971,receptor tyrosine kinase binding,11/565,82/18737,0.13414634146341464,4.448672566371681,5.518519233431674,3.427351492067517e-5,3.490625673459533e-4,2.647524958244868e-4,ANGPT4/SHC1/PTPN11/PTPN2/ERBB2/PTPN1/NCK1/PSPN/FLT3LG/ARTN/PCNA,11,Second,sPTD
GO:0004222,metalloendopeptidase activity,11/565,110/18737,0.1,3.316283185840708,4.296134194703301,4.890945949778327e-4,0.0037648909520386657,0.002855546166516844,MMP16/MMP2/MMP1/ADAMTS1/PAPPA/MMP3/ADAMTS15/ADAMTS4/ADAMTS5/MMP10/ECE1,11,Second,sPTD
GO:0005035,death receptor activity,9/574,13/18737,0.6923076923076923,22.5989010989011,13.848559757107632,1.4317623496950113e-11,4.3538591452089206e-10,3.3293612533577773e-10,TNFRSF14/TNFRSF4/TNFRSF19/TNFRSF1B/EDA2R/TNFRSF1A/TNFRSF11A/TNFRSF18/TNFRSF10A,9,Second,Control
GO:0005035,death receptor activity,9/565,13/18737,0.6923076923076923,22.958883594281822,13.965095665850018,1.2428915074436565e-11,3.7399735360350024e-10,2.836647124644135e-10,TNFRSF11A/TNFRSF1B/EDA2R/TNFRSF14/TNFRSF19/TNFRSF1A/TNFRSF10A/TNFRSF18/TNFRSF4,9,Second,sPTD
GO:0005031,tumor necrosis factor receptor activity,8/574,10/18737,0.8,26.114285714285714,14.121710988067543,3.152318787832559e-11,8.78708862108326e-10,6.719416363537824e-10,TNFRSF14/TNFRSF4/TNFRSF19/TNFRSF1B/EDA2R/TNFRSF1A/TNFRSF11A/TNFRSF18,8,Second,Control
GO:0050431,transforming growth factor beta binding,8/574,23/18737,0.34782608695652173,11.354037267080745,8.832647992123446,2.412875459057665e-7,3.843365909784709e-6,2.9389911606567045e-6,TGFB3/WFIKKN1/CHRDL1/ENG/TGFBR3/THBS1/WFIKKN2/TGFBR2,8,Second,Control
GO:0046875,ephrin receptor binding,8/574,28/18737,0.2857142857142857,9.326530612244898,7.838237252520581,1.3358053441088214e-6,1.86177869835167e-5,1.4236872746422968e-5,EFNA4/ABL1/EFNA5/SHC1/SRC/FYN/NCK1/PTPN1,8,Second,Control
GO:0048019,receptor antagonist activity,8/574,31/18737,0.25806451612903225,8.423963133640552,7.354053450585363,3.126177146095866e-6,4.0957916467752464e-5,3.132019102089166e-5,CCL5/WFIKKN1/DKK4/DKK1/IL18BP/DKK3/FST/WFIKKN2,8,Second,Control
GO:0030547,signaling receptor inhibitor activity,8/574,43/18737,0.18604651162790697,6.073089700996678,5.920470802298619,4.157226706680045e-5,4.089265796439945e-4,3.127028836550726e-4,CCL5/WFIKKN1/DKK4/DKK1/IL18BP/DKK3/FST/WFIKKN2,8,Second,Control
GO:0098632,cell-cell adhesion mediator activity,8/574,53/18737,0.1509433962264151,4.92722371967655,5.089665504814881,1.9422552738201161e-4,0.0016242109727320723,0.0012420211356270745,ROBO3/CNTN5/CD200/NRCAM/CNTN4/CNTN2/JAM3/KRT18,8,Second,Control
GO:0005518,collagen binding,8/574,69/18737,0.11594202898550725,3.7846790890269153,4.119565348465853,0.0011946181984905943,0.008155097701940894,0.006236137964193651,PDGFB/SPARC/PPIB/THBS1/SPARCL1/DDR1/CTSS/DDR2,8,Second,Control
GO:0005031,tumor necrosis factor receptor activity,8/565,10/18737,0.8,26.530265486725664,14.239099489373585,2.7781978208240743e-11,7.996378075589292e-10,6.064990208389399e-10,TNFRSF11A/TNFRSF1B/EDA2R/TNFRSF14/TNFRSF19/TNFRSF1A/TNFRSF18/TNFRSF4,8,Second,sPTD
GO:0050431,transforming growth factor beta binding,8/565,23/18737,0.34782608695652173,11.53489803770681,8.913992016186382,2.1386128425738577e-7,3.370861194723557e-6,2.556687533603334e-6,THBS1/TGFBR3/WFIKKN2/ENG/CHRDL1/TGFBR2/WFIKKN1/TGFB3,8,Second,sPTD
GO:0048019,receptor antagonist activity,8/565,31/18737,0.25806451612903225,8.558150157008278,7.426209490910434,2.780454844820406e-6,3.8347106401481434e-5,2.90850210741082e-5,DKK4/DKK1/CCL5/DKK3/WFIKKN2/IL18BP/FST/WFIKKN1,8,Second,sPTD
GO:0030547,signaling receptor inhibitor activity,8/565,43/18737,0.18604651162790697,6.1698291829594565,5.984399818061533,3.716599607571514e-5,3.6594568751100197e-4,2.7755778811058666e-4,DKK4/DKK1/CCL5/DKK3/WFIKKN2/IL18BP/FST/WFIKKN1,8,Second,sPTD
GO:0098632,cell-cell adhesion mediator activity,8/565,53/18737,0.1509433962264151,5.005710469193522,5.149248601239714,1.7438032127883518e-4,0.0014799970857254986,0.0011225291936572794,JAM3/CNTN2/CD200/NRCAM/KRT18/CNTN4/ROBO3/CNTN5,8,Second,sPTD
GO:0005518,collagen binding,8/565,69/18737,0.11594202898550725,3.8449660125689373,4.174591941445137,0.0010797988628286977,0.007855240079039537,0.0059579416722878985,THBS1/DDR2/SPARC/PPIB/PDGFB/DDR1/SPARCL1/CTSS,8,Second,sPTD
GO:0005165,neurotrophin receptor binding,7/574,12/18737,0.5833333333333334,19.041666666666668,11.113656207085528,1.692378011733501e-8,2.8305022246242805e-7,2.1644624044802148e-7,NTF4/EFNA5/SHC1/NTRK1/NGF/NTF3/BDNF,7,Second,Control
GO:0005024,transforming growth factor beta receptor activity,7/574,17/18737,0.4117647058823529,13.441176470588236,9.122914032395503,3.6350882014066487e-7,5.526986378956927e-6,4.226442262879501e-6,AMHR2/BMPR2/ACVR1B/ENG/BMPR1A/TGFBR3/TGFBR2,7,Second,Control
GO:0004675,transmembrane receptor protein serine/threonine kinase activity,7/574,19/18737,0.3684210526315789,12.026315789473683,8.548267399874252,8.927862407596244e-7,1.2707957341876357e-5,9.717673303676986e-6,AMHR2/BMPR2/ACVR1B/ENG/BMPR1A/TGFBR3/TGFBR2,7,Second,Control
GO:0005044,scavenger receptor activity,7/574,27/18737,0.25925925925925924,8.462962962962964,6.898534939531018,1.2710557716485601e-5,1.4412479851404862e-4,1.1021108028924179e-4,SCARF2/COLEC12/MSR1/SCARB2/SCARF1/CXCL16/LGALS3BP,7,Second,Control
GO:0030296,protein tyrosine kinase activator activity,7/574,32/18737,0.21875,7.140625,6.180296386017649,4.217628399915639e-5,4.089265796439945e-4,3.127028836550726e-4,CCL5/EFNA5/VEGFA/ERBB3/HBEGF/AREG/ANGPT4,7,Second,Control
GO:0071813,lipoprotein particle binding,7/574,32/18737,0.21875,7.140625,6.180296386017649,4.217628399915639e-5,4.089265796439945e-4,3.127028836550726e-4,COLEC12/MSR1/SCARF1/THBS1/LRP8/APOA1/MAPT,7,Second,Control
GO:0071814,protein-lipid complex binding,7/574,32/18737,0.21875,7.140625,6.180296386017649,4.217628399915639e-5,4.089265796439945e-4,3.127028836550726e-4,COLEC12/MSR1/SCARF1/THBS1/LRP8/APOA1/MAPT,7,Second,Control
GO:0051427,hormone receptor binding,7/574,34/18737,0.20588235294117646,6.720588235294118,5.935059863685934,6.39226008582591e-5,6.109174282025049e-4,4.671636694302847e-4,ADCYAP1/NPPB/JAK2/PTH/PTPN11/TYK2/VIP,7,Second,Control
GO:0043394,proteoglycan binding,7/574,37/18737,0.1891891891891892,6.175675675675675,5.6020593632696185,1.1297551312152743e-4,9.9448181945134e-4,7.604722905410296e-4,FGF20/CFH/THBS1/GPNMB/AZU1/FST/CTSS,7,Second,Control
GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",7/574,39/18737,0.1794871794871795,5.8589743589743595,5.399828001753552,1.6006781143562023e-4,0.0013728893057747427,0.001049837467715404,IL1RAPL2/PCNA/IL18RAP/IL18R1/IL1RL2/MBD4/IL1RAP,7,Second,Control
