target,trimester,term,df,df_res,sum_sq,sum_sq_res,f_value,pr_f,p_adj_by
CKAP2,Third,group,2,323,201523.1990074427,2685614.3009925555,12.118641395256784,8.41495843365642e-6,9.259963050857722e-5
CLC1B,Third,group,2,323,466453.2749379603,2420684.2250620355,31.120211022381508,4.3703235022854565e-13,6.068233361697944e-12
CLC4K,Third,group,2,323,886001.9564516074,2001135.543548386,71.50405999646111,1.9528085410085234e-26,4.151879570098419e-25
CLC7A,Third,group,2,323,163867.20297766523,2723270.2970223324,9.717931161599973,7.973701386727332e-5,8.434896506194753e-4
CLF-1/CLC Complex,Third,group,2,323,17266.844416872133,2869870.6555831274,0.9716798099941673,0.3795502116114012,1
CLM6,Third,group,2,323,1247521.7476426694,1639615.7523573204,122.8792550660881,2.0670464177145697e-40,1.0132366790791596e-38
CNDP1,Third,group,2,323,70678.92605458992,2816458.5739454087,4.05283665927533,0.018264082828823858,0.1651283658644399
CNTF,Third,group,2,323,1272741.3776674834,1614396.1223325068,127.32174566693068,1.6909705790514275e-41,9.432192746370038e-40
CNTFR alpha,Third,group,2,323,843152.806451604,2043984.6935483895,66.61947062115334,5.979194914267432e-25,1.2039862764509761e-23
CNTN2,Third,group,2,323,1350882.4219602847,1536255.0780397023,142.01255655081243,5.6018567770201354e-45,6.007714496649801e-43
CO8A1,Third,group,2,323,1323806.5167493648,1563330.9832506222,136.75591077359744,9.413042039773818e-44,7.165486421234041e-42
COLEC12,Third,group,2,323,973542.0249379543,1913595.475062035,82.16315259753769,1.4233143714112294e-29,3.453557625675347e-28
COMMD7,Third,group,2,323,1214901.254218352,1672235.7457816359,117.33187324288004,4.9780906950948665e-39,2.0736370672149616e-37
CONA1,Third,group,2,323,1402631.9999999863,1484505.5000000007,152.59294627065893,2.2129237226727463e-47,1.3224259277090574e-44
COX-2,Third,group,2,323,110948.19900744222,2776189.3009925564,6.454219146113611,0.0017845543384778823,0.017199909813518103
CPNE1,Third,group,2,323,54374.99119106727,2832762.508808932,3.099999046884334,0.046392286349075114,0.4127118032772765
CRDL1,Third,group,2,323,144501.0477667451,2742636.452233252,8.508936426964913,2.504236620804698e-4,0.0025760798552821413
CRIS3,Third,group,2,323,555554.3276674883,2331583.172332505,38.48115948981646,1.023590624614759e-15,1.5426460655062835e-14
CRK,Third,group,2,323,1254856.8696029673,1632280.6303970225,124.15719494973486,1.0020018965065536e-40,5.0783850786829957e-39
CRP,Third,group,2,323,417561.047766746,2469576.4522332503,27.306750982884807,1.1041644376293512e-11,1.4640251528820735e-10
CRTAM,Third,group,2,323,270650.49491314916,2616487.0050868476,16.70562660678024,1.2475414609531133e-7,1.457899449391521e-6
CS084,Third,group,2,323,132731.68734491197,2754405.812655086,7.782501549958636,5.000507159114058e-4,0.0050319658517608765
CSF-1,Third,group,2,323,367657.0606699721,2519480.439330024,23.567007852614967,2.794016780493943e-10,3.5564362305310935e-9
CSK,Third,group,2,323,1180560.7449131394,1706576.7550868485,111.7210578048505,1.3268592510637353e-37,4.9914993006269116e-36
CSK21,Third,group,2,323,915428.9787841097,1971708.521215881,74.98155963867573,1.7848518729002916e-27,3.9777719759840234e-26
CTACK,Third,group,2,323,509208.9911910612,2377928.5088089337,34.58356791329598,2.4581543309971338e-14,3.552949156175754e-13
CTAP-III,Third,group,2,323,1389944.3977667408,1497193.1022332509,149.931241270411,8.747249507440841e-47,1.8282679080279924e-44
CTGF,Third,group,2,323,214766.69590570498,2672370.8040942936,12.979045174281701,3.7872501758757625e-6,4.217765856336097e-5
CTLA-4,Third,group,2,323,435858.9602977615,2451278.539702233,28.71612546187395,3.3221486710132136e-12,4.4907665948438026e-11
"CXCL16, soluble",Third,group,2,323,661215.5941687268,2225921.905831266,47.97397347072257,5.719480940902702e-19,9.546249082503874e-18
CYTD,Third,group,2,323,174997.00545905437,2712140.4945409438,10.420557651243985,4.1154899919471224e-5,4.4136595899529603e-4
CYTF,Third,group,2,323,383715.597518608,2503421.9024813883,24.75414509149678,9.948386609897788e-11,1.2831340027541e-9
CYTN,Third,group,2,323,938730.3491315064,1948407.1508684861,77.8096874245004,2.6168444912457634e-28,6.047202173204224e-27
CYTT,Third,group,2,323,1091132.4328784023,1796005.0671215889,98.11658727237437,5.071944921967076e-34,1.5153673719281384e-32
CaMKK alpha,Third,group,2,323,1208926.7251860918,1678210.774813896,116.33918042219995,8.855529807834202e-39,3.603728211911386e-37
Cadherin E,Third,group,2,323,138887.97878411785,2748249.5212158808,8.161707443402507,3.483966508512797e-4,0.003548190547948497
Cadherin-12,Third,group,2,323,727981.3038461469,2159156.1961538456,54.45135501571449,4.181959355935428e-21,7.454315796224174e-20
Cadherin-2,Third,group,2,323,1093287.3990074364,1793850.1009925562,98.42846670521979,4.177987150132997e-34,1.2671936425409143e-32
Cadherin-5,Third,group,2,323,1217522.4652605352,1669615.0347394536,117.76959002424226,3.86406115122587e-39,1.6305796524232151e-37
Cadherin-6,Third,group,2,323,1380520.7653846012,1506616.7346153848,147.98329162760143,2.4096506060318563e-46,3.802811717679613e-44
Calcineurin,Third,group,2,323,1211299.1977667373,1675838.3022332496,116.73251540953278,7.046770060001958e-39,2.8919103074405097e-37
Calcineurin B a,Third,group,2,323,1343420.46513646,1543717.0348635246,140.5454498587685,1.22514354258348e-44,1.1950601322408666e-42
Calpain I,Third,group,2,323,576451.3258064459,2310686.174193547,40.28971573789451,2.391497589290938e-16,3.6872287108217146e-15
Calpastatin,Third,group,2,323,26374.416997517925,2860763.0830024816,1.488927332153863,0.22715884568489156,1
Carbonic Anhydrase IV,Third,group,2,323,773221.1749379584,2113916.325062035,59.07292463376746,1.368303665191503e-22,2.5416869512139507e-21
Carbonic Anhydrase X,Third,group,2,323,1172607.3518610343,1714530.1481389578,110.4536350854582,2.8115242909878575e-37,1.0375569776176174e-35
Carbonic anhydrase 6,Third,group,2,323,110856.79168734467,2776280.7083126544,6.448689357636077,0.0017940687562844752,0.017283030327145506
Carbonic anhydrase 9,Third,group,2,323,1401644.129032242,1485493.370967742,152.38407068167436,2.4639106008419035e-47,1.3224259277090574e-44
Carbonic anhydrase I,Third,group,2,323,709159.6493796455,2177977.8506203475,52.58514605288189,1.6987816801554954e-20,2.9654365842080437e-19
Carbonic anhydrase III,Third,group,2,323,533733.1574441628,2353404.342555832,36.62689975052059,4.6078345509780784e-15,6.791519647439921e-14
Carbonic anhydrase VII,Third,group,2,323,283242.84379652375,2603894.6562034735,17.567423153682327,5.723803831110376e-8,6.783076311805895e-7
Carbonic anhydrase XIII,Third,group,2,323,805503.4545905632,2081634.0454094294,62.49360121835884,1.1397555134222277e-23,2.1905147779086256e-22
Cardiotrophin-1,Third,group,2,323,66886.14652605401,2820251.353473945,3.8301950110410674,0.02269793294615815,0.20435883191322837
Caspase-10,Third,group,2,323,96844.25570719503,2790293.2442928036,5.605270101521542,0.004045333782448864,0.03784357179141527
Caspase-2,Third,group,2,323,832325.3913151277,2054812.108684863,65.4174413948855,1.403462308455919e-24,2.7941646725543053e-23
Caspase-3,Third,group,2,323,627178.6760545857,2259958.8239454078,44.819115777510454,6.6334428929188e-18,1.0685818841112671e-16
Catalase,Third,group,2,323,100726.36228287732,2786411.1377171217,5.838085876304789,0.0032307499959153578,0.030340220678868424
Cathepsin A,Third,group,2,323,468929.81997517915,2418207.6800248143,31.31747804440614,3.704415954549844e-13,5.158374058289127e-12
Cathepsin B,Third,group,2,323,117229.32183622662,2769908.178163772,6.835076926304957,0.0012378318067001494,0.012123104457539844
Cathepsin D,Third,group,2,323,153157.64776674798,2733979.852233249,9.047235697119373,1.5029568040617205e-4,0.001564312523575512
Cathepsin G,Third,group,2,323,102213.89032257907,2784923.60967742,5.927467177100992,0.0029638063409940635,0.027968642686082595
Cathepsin H,Third,group,2,323,643677.4696029732,2243460.030397021,46.3364222818285,2.0314929602373535e-18,3.327766387792679e-17
Cathepsin S,Third,group,2,323,1387222.0228287678,1499915.4771712155,149.36598768176606,1.1729783407526423e-46,2.096557459954523e-44
Cathepsin V,Third,group,2,323,261689.34007444046,2625448.159925557,16.097376846785835,2.167009116639831e-7,2.5113184453619604e-6
Chitotriosidase-1,Third,group,2,323,525154.4477667422,2361983.0522332517,35.90730392165127,8.292843679168572e-15,1.211251582596724e-13
Chk2,Third,group,2,323,947366.2674937889,1939771.2325062032,78.87510116467182,1.2770621484268423e-28,2.9795080694348634e-27
Chymase,Third,group,2,323,1159105.6651364646,1728031.8348635237,108.3287709999413,9.979524083211677e-37,3.5807040290752507e-35
Ck-b-8-1,Third,group,2,323,202481.48461538274,2684656.0153846154,12.180614416890002,7.943658131233976e-6,8.75622774452664e-5
Clusterin,Third,group,2,323,754876.9846153781,2132260.515384615,57.17529923560634,5.52340316653765e-22,1.0114786932038168e-20
Coactosin-like protein,Third,group,2,323,94242.3444168726,2792895.1555831265,5.449591830505762,0.004702482179309853,0.043843204851673354
Coagulation Factor IX,Third,group,2,323,796777.1147642606,2090360.3852357343,61.558525957195954,2.2398676035654347e-23,4.262633915500873e-22
Coagulation Factor IXab,Third,group,2,323,874057.1147642578,2013080.3852357343,70.1215038752154,5.1059247312022887e-26,1.0645855986033855e-24
Coagulation Factor V,Third,group,2,323,883146.5136476341,2003990.986352357,71.1720576217277,2.458497823383758e-26,5.20422844277091e-25
Coagulation Factor VII,Third,group,2,323,948663.9554590492,1938473.5445409424,79.03601740560175,1.1462367312897294e-28,2.6807239132354817e-27
Coagulation Factor X,Third,group,2,323,115192.20297766617,2771945.2970223324,6.711366490845726,0.001393881409820374,0.01355567501484896
Coagulation Factor XI,Third,group,2,323,726616.6905707126,2160520.8094292795,54.31495730798758,4.631207473811076e-21,8.239964607417434e-20
Coagulation Factor Xa,Third,group,2,323,418863.936228286,2468273.563771711,27.40641341128295,1.0139594649504338e-11,1.347181893310488e-10
Cofilin-1,Third,group,2,323,27163.424937964883,2859974.075062035,1.5338926201231993,0.2172613821268225,1
Collectin Kidney 1,Third,group,2,323,90866.19615384517,2796271.3038461544,5.248021055275036,0.005715600550861161,0.05300886440497687
Contactin-4,Third,group,2,323,916452.8282878315,1970684.6717121582,75.10442126689611,1.641239102617822e-27,3.678830877295809e-26
Contactin-5,Third,group,2,323,340918.11612903094,2546219.3838709663,21.623539630404707,1.5370178306515023e-9,1.9174549649497356e-8
Corticotropin-lipotropin,Third,group,2,323,36691.71476426767,2850445.785235732,2.0788720013979054,0.1267414846978079,1
Cripto,Third,group,2,323,633512.3493796461,2253625.1506203483,45.398962820702316,4.215949655882187e-18,6.836866901488475e-17
Cyclin B1,Third,group,2,323,1206216.4944168644,1680921.0055831259,115.89120678561835,1.1491947380784588e-38,4.6473807084770885e-37
Cyclophilin A,Third,group,2,323,1337837.1364764178,1549300.363523573,139.4569462628633,2.194861151959893e-44,2.0002455264783577e-42
Cyclophilin F,Third,group,2,323,1402631.9999999837,1484505.5000000005,152.59294627065867,2.212923722673061e-47,1.3224259277090574e-44
Cystatin C,Third,group,2,323,267944.0532258032,2619193.446774196,16.52148475297321,1.4742373516534345e-7,1.7208024695845422e-6
Cystatin M,Third,group,2,323,418848.0119106644,2468289.4880893324,27.405194670230724,1.0150164906117098e-11,1.347663868807589e-10
Cystatin-S,Third,group,2,323,1402183.0403225666,1484954.4596774199,152.49798371681197,2.323674403166682e-47,1.3224259277090574e-44
Cytidylate kinase,Third,group,2,323,168749.59913151152,2718387.4008684866,10.025451210902515,5.967589345177152e-5,6.350822216255007e-4
Cytochrome P450 3A4,Third,group,2,323,123447.25669975253,2763690.2433002465,7.213808423480444,8.610660691676687e-4,0.008523436730537787
Cytochrome c,Third,group,2,323,152176.33796525747,2734961.1620347407,8.9860429912302,1.5926372777966497e-4,0.0016541063727255358
D-dimer,Third,group,2,323,568415.5861042133,2318721.91389578,39.590395297379565,4.18951366253037e-16,6.388384787937495e-15
DAF,Third,group,2,323,1401988.079900732,1485149.4200992559,152.45676417450036,2.3734669922819964e-47,1.3224259277090574e-44
DAN,Third,group,2,323,1218590.5744416742,1668546.9255583128,117.94836258889052,3.4846537002011713e-39,1.4768963136667928e-37
DAPK2,Third,group,2,323,1229554.755459045,1657582.7445409438,119.79679063420105,1.2015767904789333e-39,5.349594961603209e-38
DBNL,Third,group,2,323,109365.76191066997,2777771.738089329,6.358539222780874,0.0019565799441659242,0.018801915109786148
DC-SIGN,Third,group,2,323,1071971.5538461432,1815165.946153846,95.37607639289575,2.81508893070844e-33,8.083534247176838e-32
DC-SIGNR,Third,group,2,323,6021.938461538404,2881115.561538461,0.33755781077352304,0.7137621254285695,1
DEAD-box protein 19B,Third,group,2,323,1296026.6290322442,1591110.8709677418,131.54853279419956,1.6185477452995575e-42,9.911105803667612e-41
DERM,Third,group,2,323,1363506.504218351,1523630.9957816377,144.52731733663353,1.4777178725979434e-45,1.8387504293569006e-43
DHH,Third,group,2,323,1002042.8045905593,1885094.695409429,85.84710006105398,1.261278939567628e-30,3.1796277483548777e-29
DKK1,Third,group,2,323,1053253.4449131412,1833884.0550868486,92.75419069250631,1.4759162189255982e-32,4.046544372649389e-31
DKK3,Third,group,2,323,131267.9491315107,2755869.5508684884,7.692589722927216,5.448500301372993e-4,0.005471431730413223
DLC8,Third,group,2,323,225339.8299007425,2661797.6700992556,13.672106989113443,1.9965170674472313e-6,2.2453709277240585e-5
DLL1,Third,group,2,323,864628.2606699658,2022509.239330024,69.04169404163304,1.0859804952811586e-25,2.2330882703419713e-24
DLL4,Third,group,2,323,1234541.147518597,1652596.3524813894,120.6455496678816,7.386531209518874e-40,3.3737078103881965e-38
DLRB1,Third,group,2,323,604751.2362282821,2282386.263771713,42.791759747742844,3.268517968341679e-17,5.145690484668808e-16
DMP1,Third,group,2,323,1244569.794168723,1642567.705831264,122.36818065075042,2.7638450652716715e-40,1.3279697680840704e-38
DPP2,Third,group,2,323,1049387.0260545795,1837750.4739454093,92.21926867142732,2.0738662115885814e-32,5.6145821385885145e-31
DR3,Third,group,2,323,82169.46910669794,2804968.0308933016,4.731023353769022,0.00943761766652287,0.08637291370328909
DR6,Third,group,2,323,1232277.6990074299,1654859.8009925561,120.25964270226123,9.213800643971134e-40,4.169052638967524e-38
DRAK2,Third,group,2,323,914735.3605458967,1972402.1394540935,74.89839813753693,1.88917226126866e-27,4.200617873686548e-26
DRG-1,Third,group,2,323,1401666.1797766604,1485471.3202233256,152.38873006306062,2.4580108623285987e-47,1.3224259277090574e-44
DRR1,Third,group,2,323,737075.5410669907,2150061.9589330023,55.364776530157805,2.1151271543860003e-21,3.7981021975434663e-20
DSC3,Third,group,2,323,1354781.4416873339,1532356.058312655,142.78483231464605,3.716155345011875e-45,4.145724819087965e-43
DUS3,Third,group,2,323,173664.86054590438,2713472.639454094,10.336155438002177,4.455163422528085e-5,4.762156400565866e-4
DYRK3,Third,group,2,323,26825.69776674919,2860311.8022332503,1.5146426295019366,0.22144431513447926,1
DcR3,Third,group,2,323,896780.7066997439,1990356.7933002478,72.76589032655957,8.163004702821719e-27,1.762569352858173e-25
Desmoglein-1,Third,group,2,323,70745.91426798794,2816391.585732011,4.056774353453569,0.01819406046997885,0.16457193505246112
