ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Trimester,Group
GO:0005788,endoplasmic reticulum lumen,43/578,314/19960,0.13694267515923567,4.729023868820664,11.501564812568212,2.0514650302007192e-17,1.8011862965162315e-15,1.5116058117268458e-15,ADAMTS5/PDGFB/P4HB/DMP1/CSF1/CD4/MEPE/WNT7A/PROC/PPIB/CST3/F10/F9/ARSA/CHRDL1/PDGFC/PTGS2/MAPK3/THBS1/SPARCL1/CFP/ALB/B2M/MAPK1/AHSG/BDNF/CDH2/IGFBP7/MATN3/IL6/COL23A1/APOA1/FSTL3/PLAUR/SPON1/SERPINC1/SERPING1/ACE2/ARSB/FLT3/MSLN/COL18A1/GPC3,43,Second,Control
GO:0005788,endoplasmic reticulum lumen,43/568,314/19960,0.13694267515923567,4.812281331299902,11.653193347488493,1.0789398221067665e-17,9.365197655886734e-16,7.859224809451394e-16,MAPK3/THBS1/MAPK1/FLT3/COL18A1/SERPINC1/FSTL3/PPIB/MATN3/PDGFB/COL23A1/BDNF/IGFBP7/SERPING1/ACE2/DMP1/ARSA/SPON1/CSF1/MSLN/P4HB/SPARCL1/AHSG/ARSB/PTGS2/CD4/PLAUR/CHRDL1/F9/CST3/ALB/IL6/APOA1/CFP/PROC/ADAMTS5/F10/B2M/WNT7A/MEPE/GPC3/CDH2/PDGFC,43,Second,sPTD
GO:0005925,focal adhesion,36/578,424/19960,0.08490566037735849,2.9320362995364624,6.944074962067866,9.179455601480078e-9,3.3581508408747956e-7,2.8182539127351116e-7,PPIA/P4HB/BSG/KRAS/EPHA2/FGFR3/SCARF2/HCK/ANXA6/FAM107A/SCARB2/JAK2/PPIB/TNFSF13B/SHC1/PTK2/ENG/PLAU/HNRNPK/NRP1/MAPK3/FAP/LAYN/B2M/MAPK1/BCAR3/CDH2/SRC/IGF2R/PLAUR/ICAM1/FLRT1/YES1/RPS7/KIF23/DDR2,36,Second,Control
GO:0030055,cell-substrate junction,36/578,434/19960,0.08294930875576037,2.8644778594549773,6.781557781389173,1.6808917201108877e-8,5.27079617949057e-7,4.423399263449705e-7,PPIA/P4HB/BSG/KRAS/EPHA2/FGFR3/SCARF2/HCK/ANXA6/FAM107A/SCARB2/JAK2/PPIB/TNFSF13B/SHC1/PTK2/ENG/PLAU/HNRNPK/NRP1/MAPK3/FAP/LAYN/B2M/MAPK1/BCAR3/CDH2/SRC/IGF2R/PLAUR/ICAM1/FLRT1/YES1/RPS7/KIF23/DDR2,36,Second,Control
GO:0045121,membrane raft,35/578,293/19960,0.11945392491467577,4.125087095669426,9.30595376585853,1.2809094004079906e-12,8.033131811130113e-11,6.741628423199951e-11,TNF/BMPR2/HCK/CD4/EFNA5/JAK2/TNFRSF1B/PRKACA/TNFRSF1A/CD55/CD48/BMPR1A/PTGS2/FASLG/DLL1/TNFRSF11A/CD226/MAPK3/TNFRSF10A/INSR/MAPK1/LDHB/KDR/CDH2/SRC/LRP8/ICAM1/FYN/ACE2/ARID3A/ENTPD1/CDH1/ZAP70/TGFBR2/MAPT,35,Second,Control
GO:0098857,membrane microdomain,35/578,295/19960,0.11864406779661017,4.0971204034953965,9.254567674816958,1.5629720446058497e-12,8.5768090947746e-11,7.197897573842729e-11,TNF/BMPR2/HCK/CD4/EFNA5/JAK2/TNFRSF1B/PRKACA/TNFRSF1A/CD55/CD48/BMPR1A/PTGS2/FASLG/DLL1/TNFRSF11A/CD226/MAPK3/TNFRSF10A/INSR/MAPK1/LDHB/KDR/CDH2/SRC/LRP8/ICAM1/FYN/ACE2/ARID3A/ENTPD1/CDH1/ZAP70/TGFBR2/MAPT,35,Second,Control
GO:0005925,focal adhesion,35/568,424/19960,0.08254716981132075,2.900777305341483,6.770622477530076,1.948847931017736e-8,7.689090927833613e-7,6.452644824230973e-7,PLAU/MAPK3/MAPK1/BCAR3/FLRT1/DDR2/IGF2R/YES1/PPIB/RPS7/SHC1/KIF23/EPHA2/FAM107A/ENG/KRAS/ANXA6/LAYN/HCK/P4HB/JAK2/FGFR3/PLAUR/FAP/TNFSF13B/SCARF2/PPIA/BSG/HNRNPK/ICAM1/B2M/SCARB2/PTK2/CDH2/NRP1,35,Second,sPTD
GO:0030055,cell-substrate junction,35/568,434/19960,0.08064516129032258,2.8339391185824625,6.610820912059498,3.496255639361335e-8,1.1672114980637073e-6,9.795177742664145e-7,PLAU/MAPK3/MAPK1/BCAR3/FLRT1/DDR2/IGF2R/YES1/PPIB/RPS7/SHC1/KIF23/EPHA2/FAM107A/ENG/KRAS/ANXA6/LAYN/HCK/P4HB/JAK2/FGFR3/PLAUR/FAP/TNFSF13B/SCARF2/PPIA/BSG/HNRNPK/ICAM1/B2M/SCARB2/PTK2/CDH2/NRP1,35,Second,sPTD
GO:0045121,membrane raft,34/568,293/19960,0.11604095563139932,4.077777243666779,9.083102001067504,3.791909442973003e-12,2.350983854643262e-10,1.9729333342385852e-10,LDHB/MAPK3/MAPK1/ARID3A/ENTPD1/LRP8/EFNA5/CD55/TNFRSF11A/KDR/CD48/PRKACA/BMPR2/DLL1/ACE2/CDH1/FYN/ZAP70/TNFRSF1B/CD226/HCK/INSR/JAK2/PTGS2/CD4/BMPR1A/TGFBR2/TNFRSF1A/TNFRSF10A/TNF/ICAM1/MAPT/CDH2/FASLG,34,Second,sPTD
GO:0098857,membrane microdomain,34/568,295/19960,0.1152542372881356,4.050131296252089,9.032642520178483,4.595901921800919e-12,2.493276792576998e-10,2.092344822293576e-10,LDHB/MAPK3/MAPK1/ARID3A/ENTPD1/LRP8/EFNA5/CD55/TNFRSF11A/KDR/CD48/PRKACA/BMPR2/DLL1/ACE2/CDH1/FYN/ZAP70/TNFRSF1B/CD226/HCK/INSR/JAK2/PTGS2/CD4/BMPR1A/TGFBR2/TNFRSF1A/TNFRSF10A/TNF/ICAM1/MAPT/CDH2/FASLG,34,Second,sPTD
