"target","mean_log2rfu_Second_Control","mean_log2rfu_Second_PPROM","mean_log2rfu_Second_sPTD","mean_log2rfu_Third_Control","mean_log2rfu_Third_PPROM","mean_log2rfu_Third_sPTD","median_log2rfu_Second_Control","median_log2rfu_Second_PPROM","median_log2rfu_Second_sPTD","median_log2rfu_Third_Control","median_log2rfu_Third_PPROM","median_log2rfu_Third_sPTD","sd_log2rfu_Second_Control","sd_log2rfu_Second_PPROM","sd_log2rfu_Second_sPTD","sd_log2rfu_Third_Control","sd_log2rfu_Third_PPROM","sd_log2rfu_Third_sPTD","se_log2rfu_Second_Control","se_log2rfu_Second_PPROM","se_log2rfu_Second_sPTD","se_log2rfu_Third_Control","se_log2rfu_Third_PPROM","se_log2rfu_Third_sPTD","iqr_25_Second_Control","iqr_25_Second_PPROM","iqr_25_Second_sPTD","iqr_25_Third_Control","iqr_25_Third_PPROM","iqr_25_Third_sPTD","iqr_75_Second_Control","iqr_75_Second_PPROM","iqr_75_Second_sPTD","iqr_75_Third_Control","iqr_75_Third_PPROM","iqr_75_Third_sPTD"
"PKC-D",1.06614808869585,1.06399603718674,1.06877390459797,1.07604047154744,1.06317877646428,1.07280906404565,1.06465446453244,1.06487538365272,1.06739437062644,1.07443861927668,1.06297051460505,1.07244745652749,0.0120877833657334,0.00226177984345662,0.00632392605299306,0.0117954811140881,0.00193826412297394,0.00760035501050291,0.00069101258157748,0.00113088992172831,0.000803139411869932,0.000731524684668968,0.000969132061486972,0.000965246051580403,1.05798208040984,1.06372129766388,1.0656811820846,1.06859533482893,1.06177712129414,1.06931396548394,1.07175090748433,1.06515012317558,1.07041297947007,1.08116145218704,1.06437216977519,1.07408026891437
"PKC-G",1.00778946641382,0.986901045322004,1.01927117557749,1.01003819933893,0.97618362356541,1.01891577693183,1.00667545731816,0.986898260958427,1.01674505825891,1.00863393242644,0.976202414856647,1.01652833394733,0.00695970437435299,0.00165047857021333,0.00660496581957409,0.00656207867818048,0.000905062796307434,0.00773670211039343,0.000397859817737222,0.000825239285106664,0.000838831497917826,0.00040696284360081,0.000452531398153717,0.000982562150582607,1.0038168835365,0.985501029731835,1.0153292689717,1.00615477671828,0.975420663291722,1.01485403288601,1.0102426822937,0.988298276548596,1.02120617145923,1.01221160261814,0.976965375130336,1.02037240665564
"PKC-Z",1.02276535473099,1.01097960735935,1.0189731333096,1.02211683111997,1.03053025335679,1.02483277582708,1.02213047225476,1.01108179204473,1.01832449957339,1.02116264637036,1.02977022446253,1.02433531666527,0.00589145062379588,0.00066018573690208,0.00255400075622252,0.00555192680010235,0.00407083835740108,0.00341536054333324,0.000336791815472648,0.00033009286845104,0.000324358420398843,0.000344315883554704,0.00203541917870054,0.000433751222754761,1.01966538431979,1.01060719145697,1.01751559921173,1.01902920320831,1.02763453573949,1.02277821120909,1.0246170352017,1.01145420794711,1.01973938258389,1.02380412555317,1.03266594207983,1.02587250211903
"PLCG1",1.00156725489783,0.998327135571287,1.00472347019362,1.00374150233797,0.995780126020818,1.00204364508856,1.00134210677935,0.99834523776948,1.004547312178,1.00311358709118,0.996002392727629,1.00190475221356,0.00420703203456906,0.000219550728896515,0.00156878936916632,0.00412762134209438,0.00128467460574475,0.00142296094088788,0.000240500013859268,0.000109775364448258,0.000199236449120671,0.000255984208825715,0.000642337302872374,0.000180716220209072,0.999472061140496,0.99817768590254,1.00395510369812,1.00137638033736,0.994945192154806,1.0011352008847,1.00420067116571,0.998494687438228,1.00498744008232,1.00598437380606,0.996837326593641,1.00256244927217
"PLK-1",1.002187926278,1.00036842623971,1.00421521307014,0.999258550676117,0.987805048594572,0.996948053139058,1.00086245628203,1.00028548056583,1.00279607818682,0.998149465527104,0.987513322424185,0.995557443557582,0.00704769865389829,0.00184195375794698,0.00488069749372854,0.00541973984356182,0.00153664500856096,0.00490039288090636,0.000402890115884774,0.000920976878973488,0.000619849201553036,0.000336117996519374,0.000768322504280478,0.000622350518225937,0.998286484924012,0.999089392479474,1.00152565166185,0.996318881714826,0.986934901467699,0.994295598739334,1.00412804360505,1.00156451432607,1.00441998917285,1.00132604725179,0.988383469551059,0.997021963627025
"PLPP",1.00787121908705,1.00342557839784,1.00848845428411,1.00395619954031,1.00019524620892,1.01322989519309,1.0080445760919,1.0034971867434,1.00849815194863,1.00437429559385,1.00077880571474,1.01249029063644,0.00621696532853678,0.00269590849668112,0.00300307963889548,0.00744858504827483,0.00316246579119998,0.00429870050014382,0.000355400252574697,0.00134795424834056,0.000381391495531412,0.000461941634763957,0.00158123289559999,0.000545935509454048,1.00442377295144,1.00136540666211,1.00628854638197,1.00079518976749,0.999139990417365,1.01056809597753,1.0117942294973,1.00555735847913,1.01052465414785,1.00813563691277,1.0018340615063,1.01624811605426
"PLXC1",0.946105585655709,0.975915147828752,0.94610621076443,0.94100334174035,0.949973668833588,0.932799150609799,0.945913202254321,0.975737577556901,0.946109295780326,0.940597646341543,0.949429098711426,0.932814077390772,0.00304843378689779,0.00168496965956721,0.0010951891270363,0.0029160396601042,0.00151176804058776,0.00116843847293287,0.000174267360451197,0.000842484829783604,0.000139089158222838,0.000180845102646315,0.000755884020293878,0.000148391834454383,0.943802014985831,0.974934246254367,0.945340585472289,0.938815154801387,0.949180130747693,0.931926824165992,0.948435183979513,0.976718479131286,0.946854298715412,0.94318079462658,0.950222636797321,0.933506968549395
"PP13G",0.999956120382448,0.999055776216753,0.998969849374717,0.994645266655577,0.993476259754125,0.993551501223124,0.998775662023517,0.999055938914044,0.998948983821418,0.993757919652705,0.993458933957746,0.993546510356825,0.00787814389741317,4.5136340587642e-05,0.000106915933554089,0.00778500308239714,5.58727125829645e-05,0.000119078575772248,0.000450363510651816,2.2568170293821e-05,1.35783371397133e-05,0.000482805395550649,2.79363562914823e-05,1.51229942460773e-05,0.995374587920301,0.999022743732786,0.998908896141849,0.9904669431597,0.993439067099906,0.993472246284579,1.00115077898326,0.99908897139801,0.999011289352602,0.995274482470818,0.993496126611965,0.993598116733206
"PPAC",1.00390908312194,0.99765814349074,1.02127926307108,1.0007970721126,1.00937990556831,1.03679242445057,0.997468359943144,0.996292848795216,1.01854998053533,0.996026322330053,1.00722554688379,1.03543518525803,0.0162947896173141,0.00583758164682313,0.00685659595163192,0.0149991028761955,0.00948570492116328,0.00792931462831208,0.000931511121521401,0.00291879082341157,0.000870788556646246,0.000930204872162569,0.00474285246058164,0.0010070239648201,0.990780792659808,0.994936163213409,1.01520459683888,0.989591828918445,1.00500733754206,1.02986552845521,1.01717141911829,0.999014829072547,1.02852127652946,1.01296954185671,1.01159811491004,1.04379005082567
"PPIB",1.01572257380007,1.03608756935284,1.01880037952816,1.01376712445325,1.03025491966542,1.00859055473702,1.01484771635945,1.03672142115349,1.01829477863271,1.0128327191755,1.02913103240301,1.00828310570585,0.00615713593411982,0.00315343628595408,0.00353752754987057,0.00615130595406087,0.00327364890210678,0.00306430557216861,0.000351980033743883,0.00157671814297704,0.000449266448100235,0.000381487800694479,0.00163682445105339,0.000389167196832805,1.01241592114919,1.034687595171,1.01668528182779,1.01063430339693,1.02869243556063,1.00609150326506,1.01762624123847,1.03812139533533,1.01955843971692,1.01554526707982,1.0306935165078,1.01073242746739
"PPID",0.98324305630761,1.01028486054469,0.953274185463437,0.970048569802154,0.98622654945382,1.0158174552884,0.987762971668219,1.00892222519308,0.954724569746275,0.974861200711594,0.990850327371044,1.01740840341774,0.0242227307397356,0.0075999208932461,0.00957123189949538,0.0235850943349317,0.0155688985194134,0.00976551921945578,0.00138472135005087,0.00379996044662305,0.00121554766678419,0.00146268545804735,0.00778444925970671,0.00124022218109368,0.968800287209501,1.00516097751932,0.945216199299979,0.952053929477016,0.980471219415404,1.0109974923543,1.00074500500196,1.01404610821845,0.961028233052771,0.98630302732451,0.99660565740946,1.0225640006499
"PPIE",1.00575627648735,1.0299554727228,1.02269262388002,1.00376566549931,1.02815138146758,1.0294688280728,1.00607274969498,1.02771382889837,1.02273120847733,1.00486097755769,1.03036376505363,1.02971856080637,0.00727819392331339,0.00466680208726853,0.00487589732362057,0.00786876178671026,0.00719119542324031,0.00433465907639899,0.000416066653413684,0.00233340104363427,0.000619239579339701,0.000487999889880156,0.00359559771162015,0.0005505022532052,1.00133150523943,1.02759839248542,1.02030797438765,0.999081258718526,1.02521960224004,1.02657059851177,1.01043836529724,1.03007090913574,1.02554032573251,1.00870437616745,1.03329554428116,1.03297857930435
"PPase",1.0831024457446,1.07762823048849,1.06958215854124,1.08665110005883,1.08864665461335,1.09060024316226,1.08164341448707,1.07699858232466,1.071174664243,1.08527336643473,1.08886872494324,1.09103194753853,0.0126715273770112,0.00193244594344037,0.00822368851927932,0.0134831465808054,0.00559791940376797,0.00664845275985868,0.000724383005583995,0.000966222971720186,0.00104440948635848,0.000836189253788798,0.00279895970188398,0.00084435434485682,1.07733635135401,1.07659878032892,1.06815750435007,1.07902884186759,1.08450076106882,1.08802883825608,1.08653764740939,1.07802803248423,1.07315381027478,1.0909557866708,1.09301461848777,1.09350657272092
"PRKACA",0.956839199809647,0.959357036201923,0.968806038791814,0.94718997741067,1.00060944189391,0.958886756021319,0.957269316776133,0.958942078126049,0.969718336771876,0.9480121390172,1.00060743238984,0.959147347328485,0.00472593733479978,0.00144678955860413,0.00603574463389878,0.00649308510107706,0.00133347821026225,0.00543078515890236,0.00027016385546344,0.000723394779302066,0.000766540335045864,0.000402684043588619,0.000666739105131123,0.000689710404891349,0.954246704885458,0.958640119460565,0.966138461774307,0.944988042560196,0.999867512604208,0.956743116957572,0.959771913954277,0.959658994867407,0.972401505918866,0.950836840869957,1.00134936167954,0.96168679918933
"PRL",0.989833961484562,0.963547882891423,1.00429494627531,0.98503810017434,0.950853834118966,0.979279946845786,0.990570902063857,0.964608687108476,1.00454613316928,0.985203314832343,0.951033836505645,0.979066862662234,0.00814127413680575,0.00343966743899969,0.0032777714414336,0.0051052065273642,0.00304292105623363,0.00350452963168029,0.000465405665239829,0.00171983371949984,0.000416277389339664,0.000316611468322357,0.00152146052811681,0.000445075708299328,0.98503658038618,0.96284750875764,1.00233690457161,0.982381656636887,0.948451045255166,0.976886379646429,0.995580455347491,0.965309061242259,1.00629602343913,0.988207447423951,0.953436625369445,0.981958379543259
"PSA",1.00366798166464,0.999716799464532,1.00364939661278,1.0001559720443,0.978209062210295,0.996176026606291,1.00120296431531,0.999515899940637,1.00317427107217,0.998643870326892,0.978060926348093,0.995745868387514,0.0107746554296738,0.000764107336781494,0.00314226414929422,0.00780891202023477,0.00130138030869877,0.00326986582364294,0.000615946053862367,0.000382053668390747,0.000399067946028512,0.000484288164930149,0.000650690154349385,0.000415273374876235,0.998853606502082,0.999332275302819,1.00176141596418,0.996542882644099,0.97772023208931,0.994483476641734,1.00442123578296,0.99990042410235,1.00425262974407,1.00111688331653,0.978549756469077,0.996558565812825
"PSA1",0.990734538010746,0.994393929087355,0.998271698757764,0.991278682326124,0.997993595961093,1.00151299350827,0.990377835498717,0.994739957624156,0.998172152728643,0.990588920586784,0.997798445461325,1.00137532300255,0.00496842384759448,0.00146776970561928,0.00139246473001651,0.00451171639979176,0.00121532770573181,0.00152974711279658,0.000284025886750251,0.000733884852809638,0.000176843197555382,0.000279804773094975,0.000607663852865906,0.00019427807760334,0.98843317274158,0.993607745904572,0.997330236088003,0.988937149359701,0.997415028228403,1.00058410784069,0.993254893420697,0.99552614080694,0.998961318490709,0.993769594967884,0.998377013194015,1.00224021572601
